loan_id,customer_id,account_id,loan_product,principal_amount,interest_rate_annual_pct,tenure_months,issue_date,due_date,loan_status
LOAN007167,CUST008984,ACC008984,micro_loan,2500000,25,14,2024-05-02,2025-06-26,active
LOAN007168,CUST008985,ACC008985,salary_advance,592422,18,17,2025-09-12,2027-02-04,active
LOAN007169,CUST008986,ACC008986,micro_loan,1819910,13,10,2024-11-08,2025-09-04,active
LOAN007170,CUST008987,ACC008987,salary_advance,1088369,18,11,2023-05-20,2024-04-14,active
LOAN007171,CUST008988,ACC008988,salary_advance,2500000,20,13,2023-10-21,2024-11-14,active
LOAN007172,CUST008989,ACC008989,consumer,2500000,24,12,2025-02-21,2026-02-16,active
LOAN007173,CUST008990,ACC008990,consumer,2500000,24,10,2024-10-17,2025-08-13,active
LOAN007174,CUST008992,ACC008992,salary_advance,1128862,13,17,2025-03-13,2026-08-05,active
LOAN007175,CUST008994,ACC008994,consumer,1333048,17,6,2025-03-31,2025-09-27,active
LOAN007176,CUST008995,ACC008995,salary_advance,1544710,22,15,2024-07-17,2025-10-10,active
LOAN007177,CUST008996,ACC008996,salary_advance,671105,19,18,2025-07-03,2026-12-25,active
LOAN007178,CUST008998,ACC008998,salary_advance,2500000,24,4,2023-09-15,2024-01-13,active
LOAN007179,CUST008999,ACC008999,consumer,2500000,13,13,2023-01-21,2024-02-15,active
LOAN007180,CUST009000,ACC009000,salary_advance,2500000,18,8,2025-11-20,2026-07-18,active
LOAN007181,CUST009001,ACC009001,micro_loan,2500000,17,4,2024-08-28,2024-12-26,active
LOAN007182,CUST009003,ACC009003,salary_advance,1717135,25,4,2025-10-25,2026-02-22,active
LOAN007183,CUST009004,ACC009004,consumer,1946559,20,15,2025-07-22,2026-10-15,active
LOAN007184,CUST009005,ACC009005,salary_advance,2500000,14,5,2024-10-21,2025-03-20,active
LOAN007185,CUST009006,ACC009006,consumer,907381,13,15,2024-07-09,2025-10-02,active
LOAN007186,CUST009007,ACC009007,consumer,2500000,24,17,2025-12-14,2027-05-08,active
LOAN007187,CUST009008,ACC009008,salary_advance,2136734,19,4,2024-05-15,2024-09-12,active
LOAN007188,CUST009009,ACC009009,consumer,586956,19,6,2025-12-19,2026-06-17,active
LOAN007189,CUST009010,ACC009010,micro_loan,683804,12,16,2025-06-15,2026-10-08,active
LOAN007190,CUST009011,ACC009011,salary_advance,1392305,13,10,2023-06-13,2024-04-08,active
LOAN007191,CUST009012,ACC009012,consumer,2500000,21,12,2023-09-20,2024-09-14,active
LOAN007192,CUST009013,ACC009013,consumer,1247527,13,8,2023-06-01,2024-01-27,active
LOAN007193,CUST009014,ACC009014,salary_advance,1252585,20,9,2025-01-26,2025-10-23,active
LOAN007194,CUST009015,ACC009015,salary_advance,1178806,14,17,2024-08-07,2025-12-30,active
LOAN007195,CUST009016,ACC009016,consumer,1352212,18,7,2024-03-28,2024-10-24,active
LOAN007196,CUST009017,ACC009017,consumer,2349246,18,12,2025-10-24,2026-10-19,active
LOAN007197,CUST009018,ACC009018,salary_advance,219495,25,9,2025-07-28,2026-04-24,active
LOAN007198,CUST009019,ACC009019,micro_loan,1011656,24,4,2023-10-01,2024-01-29,active
LOAN007199,CUST009020,ACC009020,consumer,2500000,18,11,2025-09-04,2026-07-31,active
LOAN007200,CUST009021,ACC009021,consumer,1214698,14,17,2023-07-07,2024-11-28,active
LOAN007201,CUST009022,ACC009022,micro_loan,628816,17,17,2024-05-12,2025-10-04,active
LOAN007202,CUST009023,ACC009023,micro_loan,2500000,24,15,2024-05-29,2025-08-22,active
LOAN007203,CUST009024,ACC009024,consumer,1406526,20,15,2024-02-14,2025-05-09,active
LOAN007204,CUST009026,ACC009026,salary_advance,2500000,22,17,2023-07-12,2024-12-03,active
LOAN007205,CUST009027,ACC009027,consumer,2500000,16,3,2024-05-31,2024-08-29,active
LOAN007206,CUST009028,ACC009028,salary_advance,630141,15,16,2024-09-29,2026-01-22,active
LOAN007207,CUST009029,ACC009029,consumer,1179095,19,11,2023-06-24,2024-05-19,active
LOAN007208,CUST009030,ACC009030,micro_loan,621803,14,10,2024-03-10,2025-01-04,active
LOAN007209,CUST009033,ACC009033,consumer,778557,15,10,2025-04-02,2026-01-27,active
LOAN007210,CUST009034,ACC009034,consumer,565021,25,6,2023-10-13,2024-04-10,active
LOAN007211,CUST009035,ACC009035,consumer,2500000,21,8,2024-04-15,2024-12-11,active
LOAN007212,CUST009036,ACC009036,consumer,2500000,13,18,2025-07-05,2026-12-27,active
LOAN007213,CUST009037,ACC009037,salary_advance,1945692,18,7,2025-10-31,2026-05-29,active
LOAN007214,CUST009039,ACC009039,micro_loan,2500000,15,3,2025-11-08,2026-02-06,active
LOAN007215,CUST009040,ACC009040,micro_loan,2500000,19,11,2024-04-15,2025-03-11,active
LOAN007216,CUST009044,ACC009044,micro_loan,308724,25,18,2024-01-05,2025-06-28,active
LOAN007217,CUST009045,ACC009045,micro_loan,257678,12,6,2025-07-04,2025-12-31,active
LOAN007218,CUST009046,ACC009046,salary_advance,2500000,21,7,2024-08-19,2025-03-17,active
LOAN007219,CUST009047,ACC009047,salary_advance,2500000,19,13,2023-01-08,2024-02-02,active
LOAN007220,CUST009048,ACC009048,micro_loan,2500000,24,9,2025-04-27,2026-01-22,active
LOAN007221,CUST009049,ACC009049,consumer,1464528,16,10,2024-02-01,2024-11-27,active
LOAN007222,CUST009050,ACC009050,consumer,2500000,12,8,2025-11-29,2026-07-27,active
LOAN007223,CUST009051,ACC009051,consumer,533113,12,12,2025-12-13,2026-12-08,active
LOAN007224,CUST009052,ACC009052,micro_loan,2500000,20,16,2023-06-11,2024-10-03,active
LOAN007225,CUST009053,ACC009053,salary_advance,1279520,17,18,2024-09-28,2026-03-22,active
LOAN007226,CUST009054,ACC009054,micro_loan,2141058,22,7,2024-02-27,2024-09-24,active
LOAN007227,CUST009056,ACC009056,salary_advance,2500000,21,8,2024-09-13,2025-05-11,active
LOAN007228,CUST009057,ACC009057,consumer,1532127,22,14,2026-01-01,2027-02-25,active
LOAN007229,CUST009059,ACC009059,consumer,1348933,15,16,2023-10-31,2025-02-22,active
LOAN007230,CUST009060,ACC009060,consumer,2207211,13,16,2023-09-10,2025-01-02,active
LOAN007231,CUST009061,ACC009061,micro_loan,2306428,16,14,2023-04-03,2024-05-27,active
LOAN007232,CUST009062,ACC009062,consumer,2500000,12,18,2026-01-23,2027-07-17,active
LOAN007233,CUST009063,ACC009063,micro_loan,2500000,18,6,2025-02-08,2025-08-07,active
LOAN007234,CUST009064,ACC009064,micro_loan,2500000,13,12,2025-11-20,2026-11-15,active
LOAN007235,CUST009065,ACC009065,salary_advance,2500000,15,10,2023-03-29,2024-01-23,active
LOAN007236,CUST009067,ACC009067,micro_loan,698133,22,16,2024-11-06,2026-03-01,active
LOAN007237,CUST009068,ACC009068,consumer,2500000,15,16,2025-05-25,2026-09-17,active
LOAN007238,CUST009069,ACC009069,micro_loan,2500000,16,11,2023-10-12,2024-09-06,active
LOAN007239,CUST009070,ACC009070,micro_loan,2500000,22,7,2025-06-30,2026-01-26,active
LOAN007240,CUST009072,ACC009072,micro_loan,1152559,22,6,2025-08-09,2026-02-05,active
LOAN007241,CUST009073,ACC009073,micro_loan,1406764,13,7,2023-09-23,2024-04-20,active
LOAN007242,CUST009074,ACC009074,consumer,1664665,15,11,2023-10-06,2024-08-31,active
LOAN007243,CUST009075,ACC009075,micro_loan,1810337,14,12,2024-12-19,2025-12-14,active
LOAN007244,CUST009076,ACC009076,micro_loan,762426,14,8,2026-01-14,2026-09-11,active
LOAN007245,CUST009077,ACC009077,consumer,2500000,17,14,2023-01-16,2024-03-11,active
LOAN007246,CUST009078,ACC009078,salary_advance,2500000,21,14,2024-06-02,2025-07-27,active
LOAN007247,CUST009079,ACC009079,consumer,2374552,19,3,2025-11-14,2026-02-12,active
LOAN007248,CUST009080,ACC009080,salary_advance,1293214,22,13,2023-08-20,2024-09-13,active
LOAN007249,CUST009082,ACC009082,micro_loan,2500000,17,16,2025-08-19,2026-12-12,active
LOAN007250,CUST009083,ACC009083,micro_loan,1979618,15,11,2025-02-10,2026-01-06,active
LOAN007251,CUST009084,ACC009084,consumer,684040,21,12,2025-11-23,2026-11-18,active
LOAN007252,CUST009085,ACC009085,consumer,1121571,21,5,2023-06-25,2023-11-22,active
LOAN007253,CUST009086,ACC009086,micro_loan,226358,16,16,2023-05-06,2024-08-28,active
LOAN007254,CUST009088,ACC009088,consumer,1433407,22,5,2025-02-08,2025-07-08,active
LOAN007255,CUST009089,ACC009089,salary_advance,2403016,12,8,2023-08-28,2024-04-24,active
LOAN007256,CUST009090,ACC009090,micro_loan,2500000,16,6,2024-10-12,2025-04-10,active
LOAN007257,CUST009091,ACC009091,micro_loan,1537418,22,16,2025-10-05,2027-01-28,active
LOAN007258,CUST009092,ACC009092,consumer,2500000,12,3,2023-07-11,2023-10-09,active
LOAN007259,CUST009093,ACC009093,consumer,2500000,19,5,2026-03-09,2026-08-06,active
LOAN007260,CUST009094,ACC009094,consumer,1701940,13,9,2024-10-19,2025-07-16,active
LOAN007261,CUST009095,ACC009095,micro_loan,2500000,14,5,2023-02-12,2023-07-12,active
LOAN007262,CUST009097,ACC009097,micro_loan,1748520,22,9,2023-10-06,2024-07-02,active
LOAN007263,CUST009098,ACC009098,micro_loan,498938,20,7,2025-01-20,2025-08-18,active
LOAN007264,CUST009100,ACC009100,consumer,2256323,21,10,2022-12-29,2023-10-25,active
LOAN007265,CUST009101,ACC009101,micro_loan,2500000,17,4,2023-11-22,2024-03-21,active
LOAN007266,CUST009102,ACC009102,salary_advance,2500000,16,12,2026-03-07,2027-03-02,active
LOAN007267,CUST009103,ACC009103,consumer,2500000,25,10,2025-02-01,2025-11-28,active
LOAN007268,CUST009104,ACC009104,salary_advance,2500000,17,8,2024-07-23,2025-03-20,active
LOAN007269,CUST009105,ACC009105,salary_advance,2168649,20,4,2025-08-23,2025-12-21,active
LOAN007270,CUST009106,ACC009106,salary_advance,533125,20,3,2026-02-21,2026-05-22,active
LOAN007271,CUST009107,ACC009107,salary_advance,2500000,22,3,2025-08-18,2025-11-16,active
LOAN007272,CUST009108,ACC009108,salary_advance,1707417,17,13,2024-08-26,2025-09-20,active
LOAN007273,CUST009109,ACC009109,salary_advance,918320,22,10,2024-07-25,2025-05-21,active
LOAN007274,CUST009110,ACC009110,consumer,2500000,21,18,2024-11-07,2026-05-01,active
LOAN007275,CUST009111,ACC009111,micro_loan,2387810,17,3,2025-03-15,2025-06-13,active
LOAN007276,CUST009112,ACC009112,salary_advance,2419513,14,4,2025-04-20,2025-08-18,active
LOAN007277,CUST009113,ACC009113,salary_advance,2340186,18,7,2025-04-03,2025-10-30,active
LOAN007278,CUST009114,ACC009114,salary_advance,1139829,21,9,2025-11-13,2026-08-10,active
LOAN007279,CUST009115,ACC009115,salary_advance,468369,17,6,2023-04-19,2023-10-16,active
LOAN007280,CUST009116,ACC009116,consumer,1967786,13,3,2024-06-22,2024-09-20,active
LOAN007281,CUST009117,ACC009117,micro_loan,2171402,19,13,2024-07-27,2025-08-21,active
LOAN007282,CUST009118,ACC009118,consumer,2500000,14,11,2023-04-27,2024-03-22,active
LOAN007283,CUST009119,ACC009119,salary_advance,2500000,18,17,2023-09-12,2025-02-03,active
LOAN007284,CUST009120,ACC009120,micro_loan,1769360,13,15,2024-05-24,2025-08-17,active
LOAN007285,CUST009122,ACC009122,consumer,488201,14,9,2023-09-10,2024-06-06,active
LOAN007286,CUST009124,ACC009124,consumer,2357595,21,6,2023-09-13,2024-03-11,active
LOAN007287,CUST009125,ACC009125,consumer,2230246,16,15,2025-10-02,2026-12-26,active
LOAN007288,CUST009127,ACC009127,salary_advance,1695386,14,14,2025-02-21,2026-04-17,active
LOAN007289,CUST009128,ACC009128,salary_advance,1102051,12,14,2023-08-31,2024-10-24,active
LOAN007290,CUST009129,ACC009129,micro_loan,1665672,22,11,2023-09-29,2024-08-24,active
LOAN007291,CUST009131,ACC009131,micro_loan,1304662,24,18,2024-04-24,2025-10-16,active
LOAN007292,CUST009132,ACC009132,micro_loan,1048499,19,8,2023-12-16,2024-08-12,active
LOAN007293,CUST009133,ACC009133,micro_loan,2500000,25,8,2023-12-10,2024-08-06,active
LOAN007294,CUST009134,ACC009134,salary_advance,2368390,23,12,2026-03-19,2027-03-14,active
LOAN007295,CUST009135,ACC009135,micro_loan,2366938,16,12,2023-02-19,2024-02-14,active
LOAN007296,CUST009136,ACC009136,consumer,2500000,15,18,2024-06-06,2025-11-28,active
LOAN007297,CUST009137,ACC009137,micro_loan,675487,18,13,2025-11-13,2026-12-08,active
LOAN007298,CUST009138,ACC009138,salary_advance,1383151,15,6,2023-05-04,2023-10-31,active
LOAN007299,CUST009140,ACC009140,salary_advance,2500000,13,13,2024-05-30,2025-06-24,active
LOAN007300,CUST009141,ACC009141,salary_advance,1255097,19,3,2024-11-07,2025-02-05,active
LOAN007301,CUST009143,ACC009143,consumer,656030,18,10,2023-04-28,2024-02-22,active
LOAN007302,CUST009146,ACC009146,micro_loan,646831,22,16,2025-12-16,2027-04-10,active
LOAN007303,CUST009147,ACC009147,consumer,2381513,23,3,2024-07-30,2024-10-28,active
LOAN007304,CUST009148,ACC009148,micro_loan,889828,15,6,2025-02-23,2025-08-22,active
LOAN007305,CUST009149,ACC009149,consumer,2500000,19,8,2025-06-22,2026-02-17,active
LOAN007306,CUST009150,ACC009150,salary_advance,2128201,24,15,2023-02-27,2024-05-22,active
LOAN007307,CUST009151,ACC009151,salary_advance,2500000,20,17,2025-01-16,2026-06-10,active
LOAN007308,CUST009152,ACC009152,micro_loan,2090839,16,4,2026-02-08,2026-06-08,active
LOAN007309,CUST009153,ACC009153,consumer,2027602,13,15,2023-08-08,2024-10-31,active
LOAN007310,CUST009154,ACC009154,consumer,293067,14,7,2025-08-14,2026-03-12,active
LOAN007311,CUST009155,ACC009155,micro_loan,2500000,18,13,2023-03-23,2024-04-16,active
LOAN007312,CUST009156,ACC009156,micro_loan,1307857,19,12,2025-01-01,2025-12-27,active
LOAN007313,CUST009157,ACC009157,consumer,2500000,15,5,2023-12-28,2024-05-26,active
LOAN007314,CUST009158,ACC009158,consumer,2500000,25,7,2024-05-28,2024-12-24,active
LOAN007315,CUST009160,ACC009160,micro_loan,2336905,24,12,2023-04-24,2024-04-18,active
LOAN007316,CUST009161,ACC009161,micro_loan,2500000,25,18,2023-05-29,2024-11-19,active
LOAN007317,CUST009162,ACC009162,micro_loan,2500000,20,6,2023-10-23,2024-04-20,active
LOAN007318,CUST009163,ACC009163,micro_loan,1794514,21,17,2024-07-17,2025-12-09,active
LOAN007319,CUST009164,ACC009164,micro_loan,2500000,20,16,2025-03-30,2026-07-23,active
LOAN007320,CUST009165,ACC009165,micro_loan,1124706,19,7,2023-09-09,2024-04-06,active
LOAN007321,CUST009166,ACC009166,consumer,1323845,12,8,2023-03-17,2023-11-12,active
LOAN007322,CUST009167,ACC009167,salary_advance,2500000,20,7,2024-11-01,2025-05-30,active
LOAN007323,CUST009168,ACC009168,micro_loan,1340446,16,16,2023-08-11,2024-12-03,active
LOAN007324,CUST009169,ACC009169,salary_advance,1279536,13,15,2024-11-24,2026-02-17,active
LOAN007325,CUST009170,ACC009170,micro_loan,823558,17,5,2024-05-15,2024-10-12,active
LOAN007326,CUST009171,ACC009171,micro_loan,1483619,16,8,2023-04-16,2023-12-12,active
LOAN007327,CUST009172,ACC009172,micro_loan,1636809,24,7,2023-07-03,2024-01-29,active
LOAN007328,CUST009173,ACC009173,salary_advance,2500000,19,15,2023-02-01,2024-04-26,active
LOAN007329,CUST009174,ACC009174,micro_loan,2500000,15,12,2025-09-12,2026-09-07,active
LOAN007330,CUST009175,ACC009175,salary_advance,697884,20,18,2023-09-06,2025-02-27,active
LOAN007331,CUST009176,ACC009176,consumer,2500000,14,9,2023-04-12,2024-01-07,active
LOAN007332,CUST009177,ACC009177,micro_loan,915815,13,16,2023-07-25,2024-11-16,active
LOAN007333,CUST009178,ACC009178,micro_loan,1939049,17,14,2023-10-04,2024-11-27,active
LOAN007334,CUST009179,ACC009179,salary_advance,917683,12,5,2025-09-29,2026-02-26,active
LOAN007335,CUST009180,ACC009180,salary_advance,1934437,17,12,2024-03-28,2025-03-23,active
LOAN007336,CUST009182,ACC009182,salary_advance,2500000,13,15,2024-04-19,2025-07-13,active
LOAN007337,CUST009183,ACC009183,micro_loan,2500000,19,4,2026-03-04,2026-07-02,active
LOAN007338,CUST009184,ACC009184,salary_advance,575482,17,16,2024-02-27,2025-06-21,active
LOAN007339,CUST009185,ACC009185,salary_advance,1801159,22,17,2023-12-09,2025-05-02,active
LOAN007340,CUST009188,ACC009188,consumer,1382196,16,7,2023-01-14,2023-08-12,active
LOAN007341,CUST009189,ACC009189,salary_advance,2500000,14,17,2024-10-17,2026-03-11,active
LOAN007342,CUST009190,ACC009190,consumer,2500000,17,7,2023-09-08,2024-04-05,active
LOAN007343,CUST009191,ACC009191,salary_advance,1403209,18,9,2025-10-24,2026-07-21,active
LOAN007344,CUST009192,ACC009192,consumer,2500000,13,5,2023-02-26,2023-07-26,active
LOAN007345,CUST009193,ACC009193,micro_loan,1166831,12,17,2023-05-09,2024-09-30,active
LOAN007346,CUST009194,ACC009194,consumer,1198626,21,14,2024-12-05,2026-01-29,active
LOAN007347,CUST009195,ACC009195,micro_loan,1036837,23,17,2024-11-05,2026-03-30,active
LOAN007348,CUST009196,ACC009196,salary_advance,679035,12,11,2024-04-06,2025-03-02,active
LOAN007349,CUST009198,ACC009198,salary_advance,2029567,18,4,2025-10-23,2026-02-20,active
LOAN007350,CUST009199,ACC009199,micro_loan,1141064,12,12,2026-01-10,2027-01-05,active
LOAN007351,CUST009200,ACC009200,salary_advance,2500000,12,6,2023-07-11,2024-01-07,active
LOAN007352,CUST009202,ACC009202,consumer,794042,24,10,2025-07-29,2026-05-25,active
LOAN007353,CUST009203,ACC009203,salary_advance,931205,18,8,2024-08-15,2025-04-12,active
LOAN007354,CUST009204,ACC009204,micro_loan,902718,16,14,2024-02-28,2025-04-23,active
LOAN007355,CUST009205,ACC009205,consumer,1737675,13,13,2023-11-20,2024-12-14,active
LOAN007356,CUST009206,ACC009206,micro_loan,2500000,24,15,2024-02-12,2025-05-07,active
LOAN007357,CUST009207,ACC009207,consumer,2500000,23,14,2023-02-06,2024-04-01,active
LOAN007358,CUST009208,ACC009208,micro_loan,1573749,14,12,2023-07-19,2024-07-13,active
LOAN007359,CUST009209,ACC009209,salary_advance,2361809,22,17,2023-07-22,2024-12-13,active
LOAN007360,CUST009210,ACC009210,micro_loan,2025693,12,4,2023-08-28,2023-12-26,active
LOAN007361,CUST009211,ACC009211,salary_advance,397632,12,7,2025-01-12,2025-08-10,active
LOAN007362,CUST009212,ACC009212,micro_loan,2500000,20,12,2024-07-28,2025-07-23,active
LOAN007363,CUST009213,ACC009213,micro_loan,2500000,15,14,2023-12-22,2025-02-14,active
LOAN007364,CUST009214,ACC009214,micro_loan,509840,18,11,2024-05-11,2025-04-06,active
LOAN007365,CUST009215,ACC009215,salary_advance,1751279,12,14,2025-07-07,2026-08-31,active
LOAN007366,CUST009216,ACC009216,consumer,1308260,17,5,2026-02-03,2026-07-03,active
LOAN007367,CUST009217,ACC009217,consumer,345184,12,7,2023-10-22,2024-05-19,active
LOAN007368,CUST009218,ACC009218,salary_advance,2500000,12,5,2024-03-09,2024-08-06,active
LOAN007369,CUST009219,ACC009219,salary_advance,292946,17,12,2026-03-04,2027-02-27,active
LOAN007370,CUST009220,ACC009220,consumer,686016,21,17,2024-04-01,2025-08-24,active
LOAN007371,CUST009222,ACC009222,consumer,2500000,14,6,2024-10-29,2025-04-27,active
LOAN007372,CUST009224,ACC009224,salary_advance,2500000,14,7,2024-10-28,2025-05-26,active
LOAN007373,CUST009225,ACC009225,micro_loan,436917,25,13,2023-10-05,2024-10-29,active
LOAN007374,CUST009228,ACC009228,salary_advance,2294045,18,17,2025-06-04,2026-10-27,active
LOAN007375,CUST009229,ACC009229,micro_loan,1227868,22,5,2025-08-13,2026-01-10,active
LOAN007376,CUST009230,ACC009230,consumer,2172466,17,17,2023-08-27,2025-01-18,active
LOAN007377,CUST009231,ACC009231,consumer,1447999,21,11,2023-06-08,2024-05-03,active
LOAN007378,CUST009232,ACC009232,salary_advance,1557329,18,15,2025-03-04,2026-05-28,active
LOAN007379,CUST009234,ACC009234,consumer,1543581,18,4,2025-08-31,2025-12-29,active
LOAN007380,CUST009236,ACC009236,salary_advance,833796,20,3,2024-12-30,2025-03-30,active
LOAN007381,CUST009237,ACC009237,salary_advance,944941,15,13,2023-07-30,2024-08-23,active
LOAN007382,CUST009238,ACC009238,micro_loan,342766,20,10,2025-08-24,2026-06-20,active
LOAN007383,CUST009239,ACC009239,consumer,2356201,19,9,2023-11-23,2024-08-19,active
LOAN007384,CUST009241,ACC009241,salary_advance,951503,14,18,2024-09-15,2026-03-09,active
LOAN007385,CUST009242,ACC009242,micro_loan,2500000,19,8,2025-09-26,2026-05-24,active
LOAN007386,CUST009244,ACC009244,micro_loan,1411507,21,8,2024-06-01,2025-01-27,active
LOAN007387,CUST009245,ACC009245,salary_advance,1414689,18,6,2024-11-10,2025-05-09,active
LOAN007388,CUST009246,ACC009246,consumer,862671,22,17,2024-01-24,2025-06-17,active
LOAN007389,CUST009247,ACC009247,consumer,1447812,14,7,2025-01-18,2025-08-16,active
LOAN007390,CUST009248,ACC009248,micro_loan,2017264,15,12,2025-05-13,2026-05-08,active
LOAN007391,CUST009249,ACC009249,micro_loan,1864083,22,16,2026-03-27,2027-07-20,active
LOAN007392,CUST009250,ACC009250,micro_loan,1575213,17,3,2023-08-16,2023-11-14,active
LOAN007393,CUST009252,ACC009252,consumer,529418,21,7,2023-05-23,2023-12-19,active
LOAN007394,CUST009253,ACC009253,consumer,2274121,17,8,2023-04-23,2023-12-19,active
LOAN007395,CUST009254,ACC009254,salary_advance,407042,17,7,2024-04-21,2024-11-17,active
LOAN007396,CUST009256,ACC009256,salary_advance,1740583,24,15,2025-03-28,2026-06-21,active
LOAN007397,CUST009257,ACC009257,micro_loan,991586,19,3,2023-02-09,2023-05-10,active
LOAN007398,CUST009258,ACC009258,salary_advance,773244,18,17,2023-12-09,2025-05-02,active
LOAN007399,CUST009259,ACC009259,consumer,2500000,25,15,2023-10-28,2025-01-20,active
LOAN007400,CUST009261,ACC009261,micro_loan,1047091,18,16,2025-01-25,2026-05-20,active
LOAN007401,CUST009262,ACC009262,micro_loan,1283449,16,14,2023-11-20,2025-01-13,active
