account_id,customer_id,account_type,currency,opened_at,status,current_balance,available_balance
ACC009054,CUST009054,checking,UGX,2024-02-27,open,1298245,1089095
ACC009055,CUST009055,wallet,UGX,2026-03-06,open,2639941,2639941
ACC009056,CUST009056,merchant,UGX,2024-09-13,open,1255557,1004577
ACC009057,CUST009057,merchant,UGX,2026-01-01,frozen,2602463,2457473
ACC009058,CUST009058,savings,UGX,2023-09-19,open,2800652,2800652
ACC009059,CUST009059,wallet,UGX,2023-10-31,open,1479440,1353950
ACC009060,CUST009060,wallet,UGX,2023-09-10,open,1882233,1680913
ACC009061,CUST009061,wallet,UGX,2023-04-03,open,1719417,1510267
ACC009062,CUST009062,merchant,UGX,2026-01-23,open,1311644,999079
ACC009063,CUST009063,wallet,UGX,2025-02-08,open,1703928,1413948
ACC009064,CUST009064,checking,UGX,2025-11-20,open,998272,726377
ACC009065,CUST009065,checking,UGX,2023-03-29,open,1161726,847581
ACC009066,CUST009066,savings,UGX,2025-01-02,frozen,3926142,3926142
ACC009067,CUST009067,wallet,UGX,2024-11-06,frozen,1857049,1794304
ACC009068,CUST009068,wallet,UGX,2025-05-25,frozen,791297,365072
ACC009069,CUST009069,merchant,UGX,2023-10-12,frozen,1014755,645360
ACC009070,CUST009070,savings,UGX,2025-06-30,open,1267393,897998
ACC009071,CUST009071,merchant,UGX,2024-08-07,open,3268301,3268301
ACC009072,CUST009072,merchant,UGX,2025-08-09,open,2450878,2346303
ACC009073,CUST009073,checking,UGX,2023-09-23,open,1494763,1369273
ACC009074,CUST009074,wallet,UGX,2023-10-06,open,2988559,2846484
ACC009075,CUST009075,wallet,UGX,2024-12-19,open,2134198,1966878
ACC009076,CUST009076,checking,UGX,2026-01-14,frozen,5074123,5017293
ACC009077,CUST009077,savings,UGX,2023-01-16,open,1610984,1270004
ACC009078,CUST009078,merchant,UGX,2024-06-02,open,740437,468542
ACC009079,CUST009079,wallet,UGX,2025-11-14,open,1203633,994483
ACC009080,CUST009080,merchant,UGX,2023-08-20,open,2047559,1922069
ACC009081,CUST009081,merchant,UGX,2023-08-24,open,3643889,3643889
ACC009082,CUST009082,savings,UGX,2025-08-19,open,1123828,831018
ACC009083,CUST009083,checking,UGX,2025-02-10,open,2661254,2485099
ACC009084,CUST009084,checking,UGX,2025-11-23,open,2088719,2025974
ACC009085,CUST009085,savings,UGX,2023-06-25,frozen,3414667,3329422
ACC009086,CUST009086,savings,UGX,2023-05-06,open,2130497,2109582
ACC009087,CUST009087,savings,UGX,2025-09-14,open,3681686,3681686
ACC009088,CUST009088,merchant,UGX,2025-02-08,frozen,3559399,3445739
ACC009089,CUST009089,wallet,UGX,2023-08-28,open,1381379,1151314
ACC009090,CUST009090,wallet,UGX,2024-10-12,open,2231157,1918592
ACC009091,CUST009091,checking,UGX,2025-10-05,open,3454150,3303160
ACC009092,CUST009092,merchant,UGX,2023-07-11,open,1217273,975623
ACC009093,CUST009093,savings,UGX,2026-03-09,open,1440610,1189630
ACC009094,CUST009094,savings,UGX,2024-10-19,open,3015341,2864351
ACC009095,CUST009095,wallet,UGX,2023-02-12,frozen,1605017,1354037
ACC009096,CUST009096,savings,UGX,2024-10-30,open,4953565,4953565
ACC009097,CUST009097,savings,UGX,2023-10-06,open,1934272,1787867
ACC009098,CUST009098,wallet,UGX,2025-01-20,open,2366024,2324194
ACC009099,CUST009099,checking,UGX,2023-10-18,open,5280343,5280343
ACC009100,CUST009100,checking,UGX,2022-12-29,frozen,1460149,1250999
ACC009101,CUST009101,savings,UGX,2023-11-22,open,986793,735813
ACC009102,CUST009102,savings,UGX,2026-03-07,open,1101982,836167
ACC009103,CUST009103,checking,UGX,2025-02-01,frozen,1279301,926991
ACC009104,CUST009104,merchant,UGX,2024-07-23,frozen,1655204,1314224
ACC009105,CUST009105,merchant,UGX,2025-08-23,open,1756253,1562933
ACC009106,CUST009106,checking,UGX,2026-02-21,open,2389710,2365545
ACC009107,CUST009107,merchant,UGX,2025-08-18,frozen,1067506,715196
ACC009108,CUST009108,merchant,UGX,2024-08-26,open,1666719,1497564
ACC009109,CUST009109,savings,UGX,2024-07-25,frozen,1783409,1699749
ACC009110,CUST009110,wallet,UGX,2024-11-07,open,1570394,1318744
ACC009111,CUST009111,checking,UGX,2025-03-15,frozen,1756251,1526186
ACC009112,CUST009112,checking,UGX,2025-04-20,frozen,1187063,956998
ACC009113,CUST009113,merchant,UGX,2025-04-03,frozen,1729109,1501789
ACC009114,CUST009114,merchant,UGX,2025-11-13,frozen,3225715,3125055
ACC009115,CUST009115,wallet,UGX,2023-04-19,open,2461714,2419884
ACC009116,CUST009116,savings,UGX,2024-06-22,frozen,1459617,1292297
ACC009117,CUST009117,wallet,UGX,2024-07-27,open,2471134,2277814
ACC009118,CUST009118,checking,UGX,2023-04-27,open,1434486,1157671
ACC009119,CUST009119,savings,UGX,2023-09-12,open,723172,430362
ACC009120,CUST009120,checking,UGX,2024-05-24,open,2227251,2051096
ACC009121,CUST009121,wallet,UGX,2024-12-19,open,2567494,2567494
ACC009122,CUST009122,checking,UGX,2023-09-10,frozen,3494120,3468955
ACC009123,CUST009123,savings,UGX,2025-04-15,open,2801961,2801961
ACC009124,CUST009124,merchant,UGX,2023-09-13,open,1859681,1650531
ACC009125,CUST009125,savings,UGX,2025-10-02,open,2247019,2045699
ACC009126,CUST009126,wallet,UGX,2025-09-07,open,3314916,3314916
ACC009127,CUST009127,checking,UGX,2025-02-21,frozen,2854638,2709648
ACC009128,CUST009128,savings,UGX,2023-08-31,open,3878047,3777387
ACC009129,CUST009129,savings,UGX,2023-09-29,frozen,2655123,2513048
ACC009130,CUST009130,wallet,UGX,2023-01-02,open,2158891,2158891
ACC009131,CUST009131,checking,UGX,2024-04-24,open,2649426,2523601
ACC009132,CUST009132,wallet,UGX,2023-12-16,open,1642620,1538045
ACC009133,CUST009133,merchant,UGX,2023-12-10,open,639515,184875
ACC009134,CUST009134,merchant,UGX,2026-03-19,frozen,2633369,2406049
ACC009135,CUST009135,wallet,UGX,2023-02-19,open,1548004,1317939
ACC009136,CUST009136,checking,UGX,2024-06-06,open,1292868,1041888
ACC009137,CUST009137,wallet,UGX,2025-11-13,open,2920431,2863601
ACC009138,CUST009138,savings,UGX,2023-05-04,frozen,3071010,2950185
ACC009139,CUST009139,savings,UGX,2023-01-09,open,4401061,4401061
ACC009140,CUST009140,merchant,UGX,2024-05-30,frozen,983220,732240
ACC009141,CUST009141,checking,UGX,2024-11-07,frozen,2560631,2435141
ACC009142,CUST009142,checking,UGX,2025-02-07,frozen,2866436,2866436
ACC009143,CUST009143,savings,UGX,2023-04-28,open,2748042,2685297
ACC009144,CUST009144,savings,UGX,2023-01-05,open,3713893,3713893
ACC009145,CUST009145,wallet,UGX,2023-04-02,open,3939978,3939978
ACC009146,CUST009146,wallet,UGX,2025-12-16,open,2480396,2438566
ACC009147,CUST009147,wallet,UGX,2024-07-30,open,1853194,1644044
ACC009148,CUST009148,wallet,UGX,2025-02-23,frozen,3230544,3145299
ACC009149,CUST009149,merchant,UGX,2025-06-22,open,1443683,1192703
ACC009150,CUST009150,merchant,UGX,2023-02-27,open,1462491,1253341
ACC009151,CUST009151,checking,UGX,2025-01-16,frozen,2007652,1730837
ACC009152,CUST009152,savings,UGX,2026-02-08,open,1722145,1533910
ACC009153,CUST009153,wallet,UGX,2023-08-08,frozen,2255350,2062030
ACC009154,CUST009154,wallet,UGX,2025-08-14,open,2880059,2851644
ACC009155,CUST009155,savings,UGX,2023-03-23,frozen,982528,630218
ACC009156,CUST009156,savings,UGX,2025-01-01,open,2478716,2352891
ACC009157,CUST009157,merchant,UGX,2023-12-28,open,1031350,759455
ACC009158,CUST009158,savings,UGX,2024-05-28,open,1767185,1537120
ACC009159,CUST009159,checking,UGX,2024-07-07,open,3827372,3827372
ACC009160,CUST009160,wallet,UGX,2023-04-24,open,1676209,1446144
ACC009161,CUST009161,savings,UGX,2023-05-29,open,808470,536575
ACC009162,CUST009162,checking,UGX,2023-10-23,open,2764173,2536853
ACC009163,CUST009163,savings,UGX,2024-07-17,open,2693880,2524725
ACC009164,CUST009164,checking,UGX,2025-03-30,open,1401299,1099319
ACC009165,CUST009165,merchant,UGX,2023-09-09,open,3026315,2921740
ACC009166,CUST009166,checking,UGX,2023-03-17,open,2389759,2276099
ACC009167,CUST009167,checking,UGX,2024-11-01,open,1047786,720641
ACC009168,CUST009168,savings,UGX,2023-08-11,open,2403132,2298557
ACC009169,CUST009169,merchant,UGX,2024-11-24,open,3153827,3028002
ACC009170,CUST009170,savings,UGX,2024-05-15,open,3197203,3134458
ACC009171,CUST009171,merchant,UGX,2023-04-16,open,2341310,2215820
ACC009172,CUST009172,savings,UGX,2023-07-03,open,2003086,1856681
ACC009173,CUST009173,checking,UGX,2023-02-01,open,1078106,848041
ACC009174,CUST009174,wallet,UGX,2025-09-12,open,1005563,667253
ACC009175,CUST009175,merchant,UGX,2023-09-06,open,3424557,3382727
ACC009176,CUST009176,checking,UGX,2023-04-12,open,1165213,914233
ACC009177,CUST009177,wallet,UGX,2023-07-25,open,2285550,2201890
ACC009178,CUST009178,merchant,UGX,2023-10-04,open,2233768,2045533
ACC009179,CUST009179,checking,UGX,2025-09-29,open,2004090,1941345
ACC009180,CUST009180,wallet,UGX,2024-03-28,open,2004315,1833825
ACC009181,CUST009181,wallet,UGX,2023-04-09,open,2508703,2508703
ACC009182,CUST009182,wallet,UGX,2024-04-19,open,1510405,1259425
ACC009183,CUST009183,checking,UGX,2026-03-04,open,800764,414124
ACC009184,CUST009184,merchant,UGX,2024-02-27,open,3636820,3588490
ACC009185,CUST009185,merchant,UGX,2023-12-09,open,2547856,2377366
ACC009186,CUST009186,checking,UGX,2023-11-03,frozen,2243353,2243353
ACC009187,CUST009187,merchant,UGX,2024-12-01,open,2553874,2553874
ACC009188,CUST009188,checking,UGX,2023-01-14,open,4477180,4363520
ACC009189,CUST009189,merchant,UGX,2024-10-17,open,997320,746340
ACC009190,CUST009190,checking,UGX,2023-09-08,open,1331026,978716
ACC009191,CUST009191,merchant,UGX,2025-10-24,open,2186817,2061327
ACC009192,CUST009192,merchant,UGX,2023-02-26,open,1040338,768443
ACC009193,CUST009193,wallet,UGX,2023-05-09,open,2159331,2054756
ACC009194,CUST009194,savings,UGX,2024-12-05,open,2084851,1984191
ACC009195,CUST009195,wallet,UGX,2024-11-05,frozen,2127123,2030463
ACC009196,CUST009196,savings,UGX,2024-04-06,frozen,2839151,2776406
ACC009197,CUST009197,wallet,UGX,2026-03-03,open,3226756,3226756
ACC009198,CUST009198,checking,UGX,2025-10-23,open,2129676,1941441
ACC009199,CUST009199,merchant,UGX,2026-01-10,open,2994925,2898265
ACC009200,CUST009200,wallet,UGX,2023-07-11,open,843871,505561
ACC009201,CUST009201,savings,UGX,2023-03-08,open,4705137,4705137
ACC009202,CUST009202,merchant,UGX,2025-07-29,open,2911927,2855097
ACC009203,CUST009203,wallet,UGX,2024-08-15,open,1935399,1851739
ACC009204,CUST009204,savings,UGX,2024-02-28,frozen,3441726,3369231
ACC009205,CUST009205,wallet,UGX,2023-11-20,open,2214976,2068571
ACC009206,CUST009206,savings,UGX,2024-02-12,open,1600422,1202612
ACC009207,CUST009207,wallet,UGX,2023-02-06,frozen,1825743,1456348
ACC009208,CUST009208,wallet,UGX,2023-07-19,open,1792433,1646028
ACC009209,CUST009209,checking,UGX,2023-07-22,open,1629527,1420377
ACC009210,CUST009210,wallet,UGX,2023-08-28,open,3061543,2885388
ACC009211,CUST009211,savings,UGX,2025-01-12,frozen,2736111,2707696
ACC009212,CUST009212,savings,UGX,2024-07-28,open,1729569,1473834
ACC009213,CUST009213,merchant,UGX,2023-12-22,frozen,1073769,704374
ACC009214,CUST009214,merchant,UGX,2024-05-11,open,3365531,3341366
ACC009215,CUST009215,wallet,UGX,2025-07-07,frozen,2095271,1948866
ACC009216,CUST009216,checking,UGX,2026-02-03,frozen,1924298,1798808
ACC009217,CUST009217,wallet,UGX,2023-10-22,frozen,2748976,2720561
ACC009218,CUST009218,wallet,UGX,2024-03-09,open,2047619,1805969
ACC009219,CUST009219,savings,UGX,2026-03-04,open,3971419,3950504
ACC009220,CUST009220,checking,UGX,2024-04-01,open,1994950,1932205
ACC009221,CUST009221,checking,UGX,2024-02-28,open,4473219,4473219
ACC009222,CUST009222,checking,UGX,2024-10-29,open,1418211,1167231
ACC009223,CUST009223,savings,UGX,2025-05-24,frozen,3187307,3187307
ACC009224,CUST009224,merchant,UGX,2024-10-28,open,894243,567098
ACC009225,CUST009225,savings,UGX,2023-10-05,open,2674954,2654039
ACC009226,CUST009226,wallet,UGX,2023-04-21,open,3843669,3843669
ACC009227,CUST009227,checking,UGX,2024-09-09,frozen,3840709,3840709
ACC009228,CUST009228,wallet,UGX,2025-06-04,open,1811483,1610163
ACC009229,CUST009229,checking,UGX,2025-08-13,open,2078862,1978202
ACC009230,CUST009230,merchant,UGX,2023-08-27,open,2125146,1936911
ACC009231,CUST009231,savings,UGX,2023-06-08,open,2349392,2223902
ACC009232,CUST009232,savings,UGX,2025-03-04,open,2231243,2084838
ACC009233,CUST009233,checking,UGX,2023-07-29,open,4713473,4713473
ACC009234,CUST009234,checking,UGX,2025-08-31,open,895947,770712
ACC009235,CUST009235,merchant,UGX,2023-12-13,open,1809276,1809276
ACC009236,CUST009236,merchant,UGX,2024-12-30,open,1492270,1436610
ACC009237,CUST009237,savings,UGX,2023-07-30,open,2616456,2547796
ACC009238,CUST009238,wallet,UGX,2025-08-24,open,2083924,2062509
ACC009239,CUST009239,checking,UGX,2023-11-23,open,657798,434653
ACC009240,CUST009240,savings,UGX,2024-02-01,open,2793283,2793283
ACC009241,CUST009241,checking,UGX,2024-09-15,frozen,1139006,1069431
ACC009242,CUST009242,wallet,UGX,2025-09-26,open,1646937,1389957
ACC009243,CUST009243,merchant,UGX,2025-07-18,open,2089571,2089571
ACC009244,CUST009244,savings,UGX,2024-06-01,open,1110773,985538
ACC009245,CUST009245,wallet,UGX,2024-11-10,open,942597,803447
ACC009246,CUST009246,merchant,UGX,2024-01-24,open,986729,903239
ACC009247,CUST009247,wallet,UGX,2025-01-18,open,1353392,1214242
ACC009248,CUST009248,savings,UGX,2025-05-13,open,702478,521583
ACC009249,CUST009249,checking,UGX,2026-03-27,open,2349807,2178487
ACC009250,CUST009250,wallet,UGX,2023-08-16,open,2805490,2677000
ACC009251,CUST009251,checking,UGX,2024-11-27,open,2633403,2633403
ACC009252,CUST009252,checking,UGX,2023-05-23,open,2960119,2923789
ACC009253,CUST009253,savings,UGX,2023-04-23,open,1253706,1039556
ACC009254,CUST009254,wallet,UGX,2024-04-21,open,3183427,3162012
ACC009255,CUST009255,wallet,UGX,2025-08-02,open,2415587,2415587
ACC009256,CUST009256,wallet,UGX,2025-03-28,open,1864082,1700597
ACC009257,CUST009257,checking,UGX,2023-02-09,frozen,1988179,1918604
ACC009258,CUST009258,wallet,UGX,2023-12-09,open,2042124,1986464
ACC009259,CUST009259,savings,UGX,2023-10-28,open,1489124,1210729
ACC009260,CUST009260,merchant,UGX,2026-02-15,open,1739307,1739307
ACC009261,CUST009261,wallet,UGX,2025-01-25,open,1611262,1527772
ACC009262,CUST009262,wallet,UGX,2023-11-20,open,2865024,2750449
ACC009263,CUST009263,wallet,UGX,2024-06-12,open,1365049,1219729
ACC009264,CUST009264,wallet,UGX,2024-05-15,frozen,1850704,1621554
ACC009265,CUST009265,merchant,UGX,2026-01-14,open,517077,336182
ACC009266,CUST009266,wallet,UGX,2025-12-25,open,2011220,1916645
ACC009267,CUST009267,merchant,UGX,2025-04-30,open,2768536,2768536
ACC009268,CUST009268,merchant,UGX,2025-06-16,open,1589346,1383111
ACC009269,CUST009269,merchant,UGX,2024-05-20,open,1444885,1444885
ACC009270,CUST009270,savings,UGX,2026-03-09,frozen,2829438,2691948
ACC009271,CUST009271,merchant,UGX,2024-06-12,frozen,2084469,1878234
ACC009272,CUST009272,checking,UGX,2023-04-25,frozen,1510378,1283398
ACC009273,CUST009273,wallet,UGX,2024-05-28,open,2214713,2214713
ACC009274,CUST009274,savings,UGX,2023-11-27,open,1289027,1137707
ACC009275,CUST009275,savings,UGX,2023-01-12,frozen,3005513,3005513
ACC009276,CUST009276,merchant,UGX,2024-04-18,frozen,635043,454148
ACC009277,CUST009277,checking,UGX,2023-05-20,open,2476193,2476193
ACC009278,CUST009278,savings,UGX,2025-04-01,open,1721245,1594090
ACC009279,CUST009279,wallet,UGX,2025-03-04,open,2576578,2576578
ACC009280,CUST009280,wallet,UGX,2023-12-09,open,1263633,1100148
ACC009281,CUST009281,checking,UGX,2025-05-18,open,2459784,2459784
ACC009282,CUST009282,savings,UGX,2024-03-11,open,1248533,1109383
ACC009283,CUST009283,merchant,UGX,2023-04-19,open,1355764,1077369
ACC009284,CUST009284,merchant,UGX,2024-02-12,frozen,2626254,2589924
ACC009285,CUST009285,checking,UGX,2024-02-13,open,1930120,1930120
ACC009286,CUST009286,checking,UGX,2026-03-26,open,1736895,1736895
ACC009287,CUST009287,merchant,UGX,2024-06-14,open,2418091,2399926
ACC009288,CUST009288,merchant,UGX,2023-02-28,open,2267048,2248883
ACC009289,CUST009289,wallet,UGX,2025-10-09,open,2152672,2101177
ACC009290,CUST009290,savings,UGX,2024-12-09,frozen,1697583,1669753
ACC009291,CUST009291,checking,UGX,2023-06-03,open,421785,226975
ACC009292,CUST009292,wallet,UGX,2025-09-26,open,1030478,752083
ACC009293,CUST009293,wallet,UGX,2025-11-29,open,1637669,1568094
ACC009294,CUST009294,wallet,UGX,2023-04-10,open,1976823,1921163
ACC009295,CUST009295,savings,UGX,2024-04-18,open,2223250,2167590
ACC009296,CUST009296,wallet,UGX,2023-04-14,open,945889,820654
ACC009297,CUST009297,merchant,UGX,2023-06-07,open,1506337,1342852
ACC009298,CUST009298,wallet,UGX,2023-12-17,frozen,2131361,2131361
ACC009299,CUST009299,savings,UGX,2023-08-19,open,1645403,1518248
ACC009300,CUST009300,merchant,UGX,2023-11-01,open,2368948,2368948
ACC009301,CUST009301,merchant,UGX,2024-10-14,frozen,745350,505040
ACC009302,CUST009302,savings,UGX,2025-09-14,open,648207,495142
ACC009303,CUST009303,wallet,UGX,2024-10-30,frozen,2954173,2919843
ACC009304,CUST009304,savings,UGX,2025-11-18,frozen,1160711,903731
ACC009305,CUST009305,savings,UGX,2024-10-27,open,1061408,894428
ACC009306,CUST009306,checking,UGX,2025-08-09,open,1596499,1562169
ACC009307,CUST009307,savings,UGX,2026-03-07,open,2014666,1923841
ACC009308,CUST009308,wallet,UGX,2023-03-31,open,1011310,844330
ACC009309,CUST009309,merchant,UGX,2025-11-05,frozen,1713548,1593393
ACC009310,CUST009310,checking,UGX,2025-03-12,open,1784301,1629816
ACC009311,CUST009311,savings,UGX,2023-03-28,open,2983055,2946725
ACC009312,CUST009312,checking,UGX,2024-06-17,open,2856645,2749570
ACC009313,CUST009313,savings,UGX,2024-10-27,frozen,3584315,3584315
ACC009314,CUST009314,savings,UGX,2025-05-18,open,1059774,759964
ACC009315,CUST009315,wallet,UGX,2025-07-25,open,517957,323147
ACC009316,CUST009316,wallet,UGX,2023-11-25,open,1019859,796714
ACC009317,CUST009317,savings,UGX,2026-02-25,open,2569207,2440717
ACC009318,CUST009318,checking,UGX,2024-03-19,open,1775871,1685046
ACC009319,CUST009319,savings,UGX,2024-06-18,open,1689718,1592313
ACC009320,CUST009320,checking,UGX,2025-02-28,open,1212815,1020080
ACC009321,CUST009321,wallet,UGX,2024-10-29,open,1737007,1639602
ACC009322,CUST009322,checking,UGX,2023-02-02,frozen,1691500,1663670
ACC009323,CUST009323,wallet,UGX,2023-12-13,open,2630322,2630322
ACC009324,CUST009324,checking,UGX,2025-05-13,open,2409706,2341046
ACC009325,CUST009325,merchant,UGX,2024-03-22,open,2875113,2820618
ACC009326,CUST009326,merchant,UGX,2024-10-17,open,1231528,1038793
ACC009327,CUST009327,wallet,UGX,2024-05-22,open,1531606,1377121
ACC009328,CUST009328,checking,UGX,2024-12-01,open,1585820,1531325
ACC009329,CUST009329,checking,UGX,2023-02-08,open,2269252,2252087
ACC009330,CUST009330,wallet,UGX,2025-03-09,open,1223890,1112570
ACC009331,CUST009331,savings,UGX,2023-08-23,open,843163,717928
ACC009332,CUST009332,checking,UGX,2026-03-08,open,904504,779269
ACC009333,CUST009333,checking,UGX,2025-09-03,open,903312,731662
ACC009334,CUST009334,checking,UGX,2025-09-02,open,2245320,2245320
ACC009335,CUST009335,wallet,UGX,2024-12-14,open,3155865,3155865
ACC009336,CUST009336,wallet,UGX,2023-08-27,open,2071951,2071951
ACC009337,CUST009337,wallet,UGX,2025-07-23,open,1109976,942996
ACC009338,CUST009338,merchant,UGX,2024-01-09,open,1232354,1093204
ACC009339,CUST009339,savings,UGX,2025-11-28,open,792956,625976
ACC009340,CUST009340,checking,UGX,2024-04-30,open,1568661,1418756
ACC009341,CUST009341,savings,UGX,2024-12-25,open,918204,700224
ACC009342,CUST009342,merchant,UGX,2024-09-20,frozen,1193264,1021614
ACC009343,CUST009343,checking,UGX,2024-11-16,open,2297957,2270127
ACC009344,CUST009344,savings,UGX,2024-03-19,frozen,667946,487051
ACC009345,CUST009345,checking,UGX,2024-10-11,open,1965548,1929218
ACC009346,CUST009346,savings,UGX,2024-03-22,open,892890,656745
ACC009347,CUST009347,savings,UGX,2023-10-11,open,776159,558179
ACC009348,CUST009348,savings,UGX,2023-06-19,open,3812345,3769515
ACC009349,CUST009349,wallet,UGX,2026-01-30,frozen,2429728,2429728
ACC009350,CUST009350,savings,UGX,2024-04-04,open,3022680,2979850
ACC009351,CUST009351,savings,UGX,2025-07-24,open,3400574,3400574
ACC009352,CUST009352,merchant,UGX,2023-10-16,open,711291,544311
ACC009353,CUST009353,wallet,UGX,2024-04-30,open,455260,232620
ACC009354,CUST009354,merchant,UGX,2023-10-05,frozen,1495105,1367950
ACC009355,CUST009355,checking,UGX,2023-09-06,open,2180011,2019606
ACC009356,CUST009356,savings,UGX,2023-04-09,open,1453323,1425493
ACC009357,CUST009357,checking,UGX,2025-01-14,open,1412279,1342704
ACC009358,CUST009358,merchant,UGX,2024-03-26,open,498982,290257
ACC009359,CUST009359,savings,UGX,2023-12-30,open,3301640,3301640
ACC009360,CUST009360,wallet,UGX,2024-09-08,open,851930,671035
ACC009361,CUST009361,checking,UGX,2023-08-13,frozen,2285022,2124617
ACC009362,CUST009362,savings,UGX,2024-12-21,open,720316,539421
