alert_id,transaction_id,account_id,alert_date,risk_score,alert_type,alert_status
FRAUD0029202,TXN00035767,ACC005901,2024-02-09,93,velocity,open
FRAUD0029203,TXN00035768,ACC005902,2024-02-12,81,large_amount,open
FRAUD0029204,TXN00035769,ACC005762,2025-11-15,62,large_amount,reviewed
FRAUD0029205,TXN00035770,ACC005763,2025-01-07,80,large_amount,open
FRAUD0029206,TXN00035771,ACC005764,2024-03-13,29,large_amount,reviewed
FRAUD0029207,TXN00035772,ACC005765,2025-03-07,41,failed_auth,reviewed
FRAUD0029208,TXN00035773,ACC005703,2024-10-10,98,velocity,open
FRAUD0029209,TXN00035774,ACC005704,2024-10-19,30,large_amount,reviewed
FRAUD0029210,TXN00035776,ACC005706,2024-06-16,57,large_amount,reviewed
FRAUD0029211,TXN00035777,ACC009516,2025-04-30,21,large_amount,reviewed
FRAUD0029212,TXN00035778,ACC009517,2024-07-02,89,failed_auth,open
FRAUD0029213,TXN00035779,ACC009518,2025-04-12,66,large_amount,reviewed
FRAUD0029214,TXN00035780,ACC009519,2025-08-15,31,large_amount,reviewed
FRAUD0029215,TXN00035781,ACC009520,2024-04-06,47,large_amount,reviewed
FRAUD0029216,TXN00035782,ACC009521,2024-03-23,95,velocity,open
FRAUD0029217,TXN00035783,ACC009522,2024-12-22,63,large_amount,reviewed
FRAUD0029218,TXN00035784,ACC009523,2024-04-12,51,large_amount,reviewed
FRAUD0029219,TXN00035785,ACC009524,2024-07-19,90,failed_auth,open
FRAUD0029220,TXN00035786,ACC009324,2025-09-20,97,velocity,open
FRAUD0029221,TXN00035787,ACC009325,2024-07-29,61,large_amount,reviewed
FRAUD0029222,TXN00035788,ACC009326,2025-10-10,59,large_amount,reviewed
FRAUD0029223,TXN00035789,ACC009327,2025-11-25,79,large_amount,open
FRAUD0029224,TXN00035790,ACC009328,2025-11-19,100,velocity,open
FRAUD0029225,TXN00035791,ACC009329,2025-02-25,82,large_amount,open
FRAUD0029226,TXN00035794,ACC009416,2024-02-22,65,large_amount,reviewed
FRAUD0029227,TXN00035795,ACC009417,2024-12-10,54,large_amount,reviewed
FRAUD0029228,TXN00035796,ACC009418,2024-12-24,82,large_amount,open
FRAUD0029229,TXN00035797,ACC009419,2024-11-19,57,large_amount,reviewed
FRAUD0029230,TXN00035798,ACC009420,2024-11-03,44,large_amount,reviewed
FRAUD0029231,TXN00035799,ACC009421,2024-10-23,52,large_amount,reviewed
FRAUD0029232,TXN00035800,ACC009422,2024-11-27,96,velocity,open
FRAUD0029233,TXN00035801,ACC009423,2025-05-14,88,large_amount,open
FRAUD0029234,TXN00035802,ACC009424,2024-12-06,95,velocity,open
FRAUD0029235,TXN00035803,ACC009425,2024-08-12,84,large_amount,open
FRAUD0029236,TXN00035804,ACC009426,2025-09-23,49,large_amount,reviewed
FRAUD0029237,TXN00035805,ACC009427,2024-05-18,89,large_amount,open
FRAUD0029238,TXN00035806,ACC009610,2024-07-10,57,large_amount,reviewed
FRAUD0029239,TXN00035807,ACC009611,2024-03-15,99,velocity,open
FRAUD0029240,TXN00035808,ACC009612,2025-01-07,47,failed_auth,reviewed
FRAUD0029241,TXN00035810,ACC009614,2025-09-05,86,failed_auth,open
FRAUD0029242,TXN00035811,ACC009615,2025-03-05,24,large_amount,reviewed
FRAUD0029243,TXN00035812,ACC009616,2024-01-26,61,large_amount,reviewed
FRAUD0029244,TXN00035813,ACC009617,2024-07-26,85,large_amount,open
FRAUD0029245,TXN00035814,ACC009618,2024-09-18,51,failed_auth,reviewed
FRAUD0029246,TXN00035815,ACC009619,2024-01-20,20,large_amount,reviewed
FRAUD0029247,TXN00035816,ACC009620,2024-02-09,77,large_amount,open
FRAUD0029248,TXN00035817,ACC009621,2024-03-27,25,large_amount,reviewed
FRAUD0029249,TXN00035819,ACC007304,2024-07-28,43,large_amount,reviewed
FRAUD0029250,TXN00035820,ACC007305,2025-05-13,22,large_amount,reviewed
FRAUD0029251,TXN00035821,ACC007306,2024-05-12,20,large_amount,reviewed
FRAUD0029252,TXN00035822,ACC007307,2024-10-18,72,large_amount,open
FRAUD0029253,TXN00035823,ACC007308,2024-01-18,24,large_amount,reviewed
FRAUD0029254,TXN00035824,ACC007309,2025-04-18,96,velocity,open
FRAUD0029255,TXN00035825,ACC007310,2025-07-29,72,large_amount,open
FRAUD0029256,TXN00035827,ACC007312,2024-08-04,31,large_amount,reviewed
FRAUD0029257,TXN00035828,ACC007313,2024-03-08,36,large_amount,reviewed
FRAUD0029258,TXN00035830,ACC009212,2025-07-28,29,large_amount,reviewed
FRAUD0029259,TXN00035832,ACC009214,2024-04-14,25,large_amount,reviewed
FRAUD0029260,TXN00035833,ACC009215,2024-02-03,98,velocity,open
FRAUD0029261,TXN00035834,ACC009216,2024-05-26,49,large_amount,reviewed
FRAUD0029262,TXN00035835,ACC009217,2024-08-08,61,large_amount,reviewed
FRAUD0029263,TXN00035836,ACC009218,2025-05-29,99,velocity,open
FRAUD0029264,TXN00035837,ACC009219,2025-10-09,65,large_amount,reviewed
FRAUD0029265,TXN00035838,ACC009220,2024-04-16,88,large_amount,open
FRAUD0029266,TXN00035839,ACC009221,2024-04-12,58,large_amount,reviewed
FRAUD0029267,TXN00035840,ACC009222,2025-04-17,64,large_amount,reviewed
FRAUD0029268,TXN00035843,ACC009225,2025-07-23,99,velocity,open
FRAUD0029269,TXN00035844,ACC009226,2024-07-01,51,large_amount,reviewed
FRAUD0029270,TXN00035845,ACC009227,2025-08-27,45,large_amount,reviewed
FRAUD0029271,TXN00035846,ACC009228,2024-10-16,51,large_amount,reviewed
FRAUD0029272,TXN00035847,ACC009229,2024-08-18,100,velocity,open
FRAUD0029273,TXN00035848,ACC009230,2025-09-23,69,large_amount,reviewed
FRAUD0029274,TXN00035849,ACC009231,2024-06-25,94,velocity,open
FRAUD0029275,TXN00035850,ACC009232,2025-05-03,58,large_amount,reviewed
FRAUD0029276,TXN00035851,ACC009233,2024-05-29,28,large_amount,reviewed
FRAUD0029277,TXN00035852,ACC006600,2024-01-15,46,large_amount,reviewed
FRAUD0029278,TXN00035853,ACC006601,2025-11-24,42,large_amount,reviewed
FRAUD0029279,TXN00035854,ACC006602,2025-05-13,90,failed_auth,open
FRAUD0029280,TXN00035856,ACC006604,2025-07-22,99,velocity,open
FRAUD0029281,TXN00035857,ACC006605,2025-10-25,62,large_amount,reviewed
FRAUD0029282,TXN00035858,ACC006606,2025-08-08,92,velocity,open
FRAUD0029283,TXN00035859,ACC006607,2025-06-16,46,large_amount,reviewed
FRAUD0029284,TXN00035860,ACC006608,2024-09-11,40,large_amount,reviewed
FRAUD0029285,TXN00035861,ACC006609,2025-04-30,98,velocity,open
FRAUD0029286,TXN00035862,ACC006610,2024-08-31,25,large_amount,reviewed
FRAUD0029287,TXN00035865,ACC006847,2024-10-25,47,large_amount,reviewed
FRAUD0029288,TXN00035866,ACC006848,2024-08-14,95,velocity,open
FRAUD0029289,TXN00035867,ACC006849,2024-03-03,90,failed_auth,open
FRAUD0029290,TXN00035869,ACC006851,2025-04-15,73,large_amount,open
FRAUD0029291,TXN00035870,ACC006852,2025-07-14,63,large_amount,reviewed
FRAUD0029292,TXN00035872,ACC007007,2024-11-16,87,large_amount,open
FRAUD0029293,TXN00035873,ACC007008,2025-04-07,47,large_amount,reviewed
FRAUD0029294,TXN00035875,ACC007010,2024-02-04,47,large_amount,reviewed
FRAUD0029295,TXN00035876,ACC007011,2024-01-29,81,large_amount,open
FRAUD0029296,TXN00035878,ACC007013,2025-07-13,99,velocity,open
FRAUD0029297,TXN00035879,ACC007014,2024-02-17,30,large_amount,reviewed
FRAUD0029298,TXN00035880,ACC007015,2025-10-23,67,failed_auth,reviewed
FRAUD0029299,TXN00035881,ACC007016,2025-07-31,60,large_amount,reviewed
FRAUD0029300,TXN00035882,ACC007017,2025-03-09,33,large_amount,reviewed
FRAUD0029301,TXN00035883,ACC007018,2024-10-21,93,velocity,open
FRAUD0029302,TXN00035884,ACC007019,2024-08-06,94,velocity,open
FRAUD0029303,TXN00035885,ACC007020,2024-03-01,42,large_amount,reviewed
FRAUD0029304,TXN00035886,ACC007177,2025-10-16,90,failed_auth,open
FRAUD0029305,TXN00035887,ACC007178,2024-07-31,60,failed_auth,reviewed
FRAUD0029306,TXN00035888,ACC007179,2025-09-25,40,large_amount,reviewed
FRAUD0029307,TXN00035889,ACC007180,2024-11-30,43,large_amount,reviewed
FRAUD0029308,TXN00035890,ACC007181,2025-07-25,96,velocity,open
FRAUD0029309,TXN00035891,ACC007182,2025-01-14,56,large_amount,reviewed
FRAUD0029310,TXN00035892,ACC007183,2024-07-16,82,large_amount,open
FRAUD0029311,TXN00035893,ACC007184,2025-07-10,66,large_amount,reviewed
FRAUD0029312,TXN00035894,ACC007185,2024-08-22,31,large_amount,reviewed
FRAUD0029313,TXN00035896,ACC007187,2025-05-30,99,velocity,open
FRAUD0029314,TXN00035897,ACC007188,2024-02-14,58,large_amount,reviewed
FRAUD0029315,TXN00035899,ACC006387,2024-11-28,56,large_amount,reviewed
FRAUD0029316,TXN00035901,ACC006389,2025-07-22,43,large_amount,reviewed
FRAUD0029317,TXN00035902,ACC006390,2024-07-22,21,large_amount,reviewed
FRAUD0029318,TXN00035903,ACC006391,2024-11-25,90,large_amount,open
FRAUD0029319,TXN00035904,ACC006392,2025-10-31,55,large_amount,reviewed
FRAUD0029320,TXN00035905,ACC006393,2025-06-02,40,large_amount,reviewed
FRAUD0029321,TXN00035907,ACC006395,2025-01-31,26,large_amount,reviewed
FRAUD0029322,TXN00035909,ACC006489,2025-06-01,50,large_amount,reviewed
FRAUD0029323,TXN00035910,ACC006490,2024-01-13,52,large_amount,reviewed
FRAUD0029324,TXN00035911,ACC006491,2024-04-27,45,failed_auth,reviewed
FRAUD0029325,TXN00035912,ACC006492,2024-04-12,56,large_amount,reviewed
FRAUD0029326,TXN00035913,ACC006493,2025-07-12,75,failed_auth,open
FRAUD0029327,TXN00035914,ACC006494,2024-06-25,82,large_amount,open
FRAUD0029328,TXN00035915,ACC006495,2025-11-29,92,velocity,open
FRAUD0029329,TXN00035916,ACC006496,2025-11-20,79,large_amount,open
FRAUD0029330,TXN00035917,ACC006497,2025-01-06,24,large_amount,reviewed
FRAUD0029331,TXN00035918,ACC006498,2025-01-10,71,large_amount,open
FRAUD0029332,TXN00035920,ACC006500,2025-05-29,35,large_amount,reviewed
FRAUD0029333,TXN00035921,ACC006501,2024-03-29,27,large_amount,reviewed
FRAUD0029334,TXN00035922,ACC006502,2025-11-01,51,large_amount,reviewed
FRAUD0029335,TXN00035923,ACC006503,2024-01-09,83,large_amount,open
FRAUD0029336,TXN00035925,ACC008247,2025-10-23,99,velocity,open
FRAUD0029337,TXN00035926,ACC008248,2025-04-27,40,large_amount,reviewed
FRAUD0029338,TXN00035927,ACC008249,2024-09-18,51,large_amount,reviewed
FRAUD0029339,TXN00035928,ACC008250,2024-03-05,80,large_amount,open
FRAUD0029340,TXN00035929,ACC008251,2024-08-06,67,large_amount,reviewed
FRAUD0029341,TXN00035930,ACC008252,2024-04-23,89,large_amount,open
FRAUD0029342,TXN00035931,ACC008253,2025-10-09,30,failed_auth,reviewed
FRAUD0029343,TXN00035932,ACC008254,2024-07-27,26,large_amount,reviewed
FRAUD0029344,TXN00035933,ACC008255,2024-01-29,63,large_amount,reviewed
FRAUD0029345,TXN00035935,ACC008257,2024-12-26,73,large_amount,open
FRAUD0029346,TXN00035936,ACC008258,2025-07-16,37,large_amount,reviewed
FRAUD0029347,TXN00035939,ACC008261,2024-09-26,63,large_amount,reviewed
FRAUD0029348,TXN00035940,ACC008262,2025-01-24,94,velocity,open
FRAUD0029349,TXN00035941,ACC008263,2025-07-08,27,large_amount,reviewed
FRAUD0029350,TXN00035942,ACC008264,2024-10-12,33,large_amount,reviewed
FRAUD0029351,TXN00035943,ACC008265,2025-02-10,29,large_amount,reviewed
FRAUD0029352,TXN00035945,ACC008267,2025-01-29,70,large_amount,reviewed
FRAUD0029353,TXN00035946,ACC008268,2025-04-05,28,large_amount,reviewed
FRAUD0029354,TXN00035948,ACC008270,2024-07-04,89,large_amount,open
FRAUD0029355,TXN00035949,ACC008271,2025-04-12,82,large_amount,open
FRAUD0029356,TXN00035950,ACC007496,2025-02-04,95,velocity,open
FRAUD0029357,TXN00035952,ACC007498,2025-03-26,54,large_amount,reviewed
FRAUD0029358,TXN00035953,ACC007499,2025-04-19,71,large_amount,open
FRAUD0029359,TXN00035954,ACC007535,2024-04-03,50,large_amount,reviewed
FRAUD0029360,TXN00035956,ACC007537,2025-01-22,44,large_amount,reviewed
FRAUD0029361,TXN00035957,ACC007538,2025-08-04,48,large_amount,reviewed
FRAUD0029362,TXN00035958,ACC007539,2024-11-14,97,velocity,open
FRAUD0029363,TXN00035960,ACC007541,2024-05-14,41,large_amount,reviewed
FRAUD0029364,TXN00035961,ACC007517,2024-03-27,93,velocity,open
FRAUD0029365,TXN00035963,ACC007519,2025-04-08,70,large_amount,reviewed
FRAUD0029366,TXN00035964,ACC007520,2025-08-26,33,large_amount,reviewed
FRAUD0029367,TXN00035965,ACC005600,2024-05-10,53,large_amount,reviewed
FRAUD0029368,TXN00035966,ACC005601,2025-01-20,34,large_amount,reviewed
FRAUD0029369,TXN00035967,ACC005602,2024-08-28,39,failed_auth,reviewed
FRAUD0029370,TXN00035968,ACC005603,2024-06-09,36,large_amount,reviewed
FRAUD0029371,TXN00035969,ACC005989,2024-06-21,20,large_amount,reviewed
FRAUD0029372,TXN00035970,ACC005990,2024-04-30,77,large_amount,open
FRAUD0029373,TXN00035971,ACC005991,2024-09-12,63,large_amount,reviewed
FRAUD0029374,TXN00035972,ACC005992,2025-09-08,31,large_amount,reviewed
FRAUD0029375,TXN00035973,ACC009665,2025-03-25,91,velocity,open
FRAUD0029376,TXN00035974,ACC009666,2025-01-13,39,large_amount,reviewed
FRAUD0029377,TXN00035975,ACC009667,2024-03-20,29,large_amount,reviewed
FRAUD0029378,TXN00035976,ACC009668,2024-07-15,92,velocity,open
FRAUD0029379,TXN00035978,ACC009670,2024-09-11,35,large_amount,reviewed
FRAUD0029380,TXN00035979,ACC009671,2024-02-12,89,large_amount,open
FRAUD0029381,TXN00035980,ACC006659,2025-11-01,27,large_amount,reviewed
FRAUD0029382,TXN00035982,ACC006661,2025-05-21,35,large_amount,reviewed
FRAUD0029383,TXN00035984,ACC006663,2025-07-24,29,large_amount,reviewed
FRAUD0029384,TXN00035985,ACC006664,2024-04-13,88,failed_auth,open
FRAUD0029385,TXN00035986,ACC006665,2024-03-29,98,velocity,open
FRAUD0029386,TXN00035988,ACC008435,2024-10-24,84,large_amount,open
FRAUD0029387,TXN00035989,ACC008436,2024-03-08,60,large_amount,reviewed
FRAUD0029388,TXN00035990,ACC008437,2024-07-14,99,velocity,open
FRAUD0029389,TXN00035991,ACC008438,2025-04-25,93,velocity,open
FRAUD0029390,TXN00035992,ACC008439,2024-04-08,80,large_amount,open
FRAUD0029391,TXN00035994,ACC008441,2024-04-09,86,failed_auth,open
FRAUD0029392,TXN00035995,ACC008442,2025-06-05,86,large_amount,open
FRAUD0029393,TXN00035996,ACC008443,2025-09-23,27,large_amount,reviewed
FRAUD0029394,TXN00035997,ACC008444,2025-10-30,81,failed_auth,open
FRAUD0029395,TXN00035998,ACC008445,2025-08-01,60,large_amount,reviewed
FRAUD0029396,TXN00035999,ACC008446,2025-02-19,99,velocity,open
FRAUD0029397,TXN00036000,ACC008447,2024-12-22,64,failed_auth,reviewed
FRAUD0029398,TXN00036001,ACC008448,2024-05-02,42,large_amount,reviewed
FRAUD0029399,TXN00036002,ACC008449,2024-02-28,27,large_amount,reviewed
FRAUD0029400,TXN00036004,ACC008451,2024-09-29,77,large_amount,open
FRAUD0029401,TXN00036005,ACC008452,2024-10-17,39,large_amount,reviewed
FRAUD0029402,TXN00036006,ACC008453,2024-01-18,68,large_amount,reviewed
FRAUD0029403,TXN00036007,ACC008454,2024-05-03,52,large_amount,reviewed
FRAUD0029404,TXN00036008,ACC008455,2024-04-25,69,large_amount,reviewed
FRAUD0029405,TXN00036009,ACC008456,2025-07-27,77,large_amount,open
FRAUD0029406,TXN00036010,ACC008457,2025-09-17,95,velocity,open
FRAUD0029407,TXN00036011,ACC008458,2025-05-18,45,large_amount,reviewed
FRAUD0029408,TXN00036013,ACC008460,2025-02-05,91,velocity,open
FRAUD0029409,TXN00036014,ACC008461,2024-02-11,96,velocity,open
FRAUD0029410,TXN00036015,ACC008462,2024-05-13,61,large_amount,reviewed
FRAUD0029411,TXN00036016,ACC008463,2025-09-08,60,large_amount,reviewed
FRAUD0029412,TXN00036017,ACC008464,2025-11-10,87,failed_auth,open
FRAUD0029413,TXN00036018,ACC008465,2025-02-15,86,large_amount,open
FRAUD0029414,TXN00036019,ACC005133,2024-02-29,97,velocity,open
FRAUD0029415,TXN00036020,ACC005134,2025-03-07,37,large_amount,reviewed
FRAUD0029416,TXN00036021,ACC005135,2025-03-05,45,large_amount,reviewed
FRAUD0029417,TXN00036023,ACC005091,2024-05-22,72,large_amount,open
FRAUD0029418,TXN00036024,ACC005092,2024-01-16,56,large_amount,reviewed
FRAUD0029419,TXN00036025,ACC005110,2024-07-29,92,velocity,open
FRAUD0029420,TXN00036026,ACC005111,2025-10-12,71,large_amount,open
FRAUD0029421,TXN00036027,ACC005112,2025-04-20,50,large_amount,reviewed
FRAUD0029422,TXN00036028,ACC005113,2025-10-23,35,large_amount,reviewed
FRAUD0029423,TXN00036029,ACC005114,2024-02-21,69,large_amount,reviewed
FRAUD0029424,TXN00036030,ACC007615,2025-07-19,96,velocity,open
FRAUD0029425,TXN00036031,ACC007616,2025-04-29,49,failed_auth,reviewed
FRAUD0029426,TXN00036032,ACC007617,2024-07-04,44,large_amount,reviewed
FRAUD0029427,TXN00036033,ACC007698,2025-10-04,97,velocity,open
FRAUD0029428,TXN00036034,ACC007699,2025-05-24,45,failed_auth,reviewed
FRAUD0029429,TXN00036035,ACC007700,2024-10-13,66,large_amount,reviewed
FRAUD0029430,TXN00036039,ACC007638,2024-02-22,77,large_amount,open
FRAUD0029431,TXN00036040,ACC007656,2025-11-07,48,large_amount,reviewed
FRAUD0029432,TXN00036041,ACC007657,2024-08-10,71,large_amount,open
FRAUD0029433,TXN00036043,ACC007659,2024-02-14,22,large_amount,reviewed
FRAUD0029434,TXN00036044,ACC007679,2024-07-24,40,large_amount,reviewed
FRAUD0029435,TXN00036045,ACC007680,2024-04-06,24,large_amount,reviewed
FRAUD0029436,TXN00036046,ACC006287,2025-04-05,52,large_amount,reviewed
FRAUD0029437,TXN00036048,ACC006289,2024-01-01,91,velocity,open
FRAUD0029438,TXN00036049,ACC006234,2025-11-11,78,large_amount,open
FRAUD0029439,TXN00036050,ACC006235,2025-09-19,64,large_amount,reviewed
FRAUD0029440,TXN00036051,ACC006256,2025-02-01,88,large_amount,open
FRAUD0029441,TXN00036053,ACC006258,2024-07-23,57,failed_auth,reviewed
FRAUD0029442,TXN00036054,ACC006259,2025-10-21,98,velocity,open
FRAUD0029443,TXN00036055,ACC006260,2024-11-25,47,large_amount,reviewed
FRAUD0029444,TXN00036056,ACC006261,2025-05-10,40,large_amount,reviewed
FRAUD0029445,TXN00036057,ACC006262,2025-02-20,59,large_amount,reviewed
FRAUD0029446,TXN00036058,ACC007871,2025-03-15,30,large_amount,reviewed
FRAUD0029447,TXN00036059,ACC007872,2025-05-02,92,velocity,open
FRAUD0029448,TXN00036060,ACC007873,2024-04-07,36,large_amount,reviewed
FRAUD0029449,TXN00036062,ACC007875,2024-02-29,85,large_amount,open
FRAUD0029450,TXN00036066,ACC005342,2025-04-08,66,large_amount,reviewed
FRAUD0029451,TXN00036068,ACC005344,2024-12-18,85,large_amount,open
FRAUD0029452,TXN00036069,ACC005322,2024-05-26,48,large_amount,reviewed
FRAUD0029453,TXN00036070,ACC005323,2025-07-09,31,large_amount,reviewed
FRAUD0029454,TXN00036071,ACC005324,2025-08-06,81,large_amount,open
FRAUD0029455,TXN00036072,ACC005382,2024-03-24,45,large_amount,reviewed
FRAUD0029456,TXN00036073,ACC005383,2024-11-28,39,large_amount,reviewed
FRAUD0029457,TXN00036076,ACC005646,2025-06-18,44,large_amount,reviewed
FRAUD0029458,TXN00036077,ACC005647,2024-10-06,51,large_amount,reviewed
FRAUD0029459,TXN00036078,ACC005620,2024-07-26,87,large_amount,open
FRAUD0029460,TXN00036079,ACC005621,2025-02-16,80,large_amount,open
FRAUD0029461,TXN00036080,ACC005622,2024-06-30,60,large_amount,reviewed
FRAUD0029462,TXN00036083,ACC005625,2025-03-09,99,velocity,open
FRAUD0029463,TXN00036084,ACC005827,2024-06-29,48,large_amount,reviewed
FRAUD0029464,TXN00036085,ACC005828,2024-02-06,97,velocity,open
FRAUD0029465,TXN00036086,ACC005829,2025-11-10,97,velocity,open
FRAUD0029466,TXN00036087,ACC005830,2024-03-25,98,velocity,open
FRAUD0029467,TXN00036088,ACC005831,2024-06-04,40,failed_auth,reviewed
FRAUD0029468,TXN00036089,ACC005787,2024-07-19,67,large_amount,reviewed
FRAUD0029469,TXN00036090,ACC005808,2025-08-21,91,velocity,open
FRAUD0029470,TXN00036092,ACC009918,2024-03-30,93,velocity,open
FRAUD0029471,TXN00036093,ACC009919,2024-06-01,59,large_amount,reviewed
FRAUD0029472,TXN00036094,ACC009920,2024-11-18,54,large_amount,reviewed
FRAUD0029473,TXN00036095,ACC009921,2024-05-27,51,large_amount,reviewed
FRAUD0029474,TXN00036098,ACC009738,2025-10-26,31,large_amount,reviewed
FRAUD0029475,TXN00036099,ACC009739,2025-04-03,73,large_amount,open
FRAUD0029476,TXN00036100,ACC009740,2025-09-03,41,failed_auth,reviewed
FRAUD0029477,TXN00036101,ACC009741,2025-04-05,55,large_amount,reviewed
FRAUD0029478,TXN00036102,ACC009742,2025-08-25,24,large_amount,reviewed
FRAUD0029479,TXN00036103,ACC009743,2024-04-01,66,large_amount,reviewed
FRAUD0029480,TXN00036104,ACC009812,2025-08-19,90,failed_auth,open
FRAUD0029481,TXN00036105,ACC009813,2024-04-23,100,velocity,open
FRAUD0029482,TXN00036106,ACC009814,2024-04-06,37,failed_auth,reviewed
FRAUD0029483,TXN00036107,ACC009815,2024-06-15,24,large_amount,reviewed
FRAUD0029484,TXN00036108,ACC009846,2025-08-22,67,large_amount,reviewed
FRAUD0029485,TXN00036109,ACC009847,2024-01-13,89,failed_auth,open
FRAUD0029486,TXN00036110,ACC009848,2025-05-05,66,large_amount,reviewed
FRAUD0029487,TXN00036111,ACC009849,2025-04-09,73,large_amount,open
FRAUD0029488,TXN00036112,ACC009850,2024-04-13,38,large_amount,reviewed
FRAUD0029489,TXN00036113,ACC009851,2024-08-26,84,large_amount,open
FRAUD0029490,TXN00036114,ACC009884,2024-07-29,39,large_amount,reviewed
FRAUD0029491,TXN00036115,ACC009885,2024-09-07,73,large_amount,open
FRAUD0029492,TXN00036117,ACC009887,2025-04-14,93,velocity,open
FRAUD0029493,TXN00036118,ACC009778,2025-03-25,49,large_amount,reviewed
FRAUD0029494,TXN00036119,ACC009779,2025-06-22,26,large_amount,reviewed
FRAUD0029495,TXN00036120,ACC009702,2025-05-09,65,large_amount,reviewed
FRAUD0029496,TXN00036121,ACC009703,2025-07-30,61,large_amount,reviewed
FRAUD0029497,TXN00036123,ACC009705,2024-10-05,41,large_amount,reviewed
FRAUD0029498,TXN00036124,ACC009706,2024-05-12,74,large_amount,open
FRAUD0029499,TXN00036125,ACC009707,2025-01-21,97,velocity,open
FRAUD0029500,TXN00036126,ACC006739,2025-03-28,48,large_amount,reviewed
FRAUD0029501,TXN00036127,ACC006740,2024-05-16,40,large_amount,reviewed
FRAUD0029502,TXN00036128,ACC006741,2025-03-01,50,large_amount,reviewed
FRAUD0029503,TXN00036129,ACC006742,2025-06-28,63,large_amount,reviewed
FRAUD0029504,TXN00036130,ACC006743,2024-12-02,90,large_amount,open
FRAUD0029505,TXN00036133,ACC006704,2025-07-04,96,velocity,open
FRAUD0029506,TXN00036134,ACC006705,2024-07-17,31,large_amount,reviewed
