repayment_id,loan_id,customer_id,payment_date,amount,payment_channel,repayment_status
REPAY0009611,LOAN005677,CUST007106,2025-04-29,145484,agent,success
REPAY0009612,LOAN005677,CUST007106,2025-05-29,134292,mobile_money,success
REPAY0009613,LOAN005678,CUST007108,2024-05-31,383054,mobile_money,success
REPAY0009614,LOAN005678,CUST007108,2024-06-30,270391,mobile_money,success
REPAY0009615,LOAN005679,CUST007109,2025-12-19,296711,mobile_money,success
REPAY0009616,LOAN005680,CUST007110,2023-11-20,282124,mobile_money,success
REPAY0009617,LOAN005680,CUST007110,2023-12-20,73597,mobile_money,success
REPAY0009618,LOAN005681,CUST007111,2023-02-01,444455,mobile_money,success
REPAY0009619,LOAN005682,CUST007112,2024-12-05,250000,agent,success
REPAY0009620,LOAN005682,CUST007112,2025-01-04,400000,mobile_money,success
REPAY0009621,LOAN005683,CUST007114,2024-04-26,104066,agent,success
REPAY0009622,LOAN005684,CUST007115,2025-04-03,166887,bank_transfer,success
REPAY0009623,LOAN005684,CUST007115,2025-05-03,312914,bank_transfer,success
REPAY0009624,LOAN005685,CUST007116,2025-02-03,253679,agent,success
REPAY0009625,LOAN005685,CUST007116,2025-03-05,70466,agent,success
REPAY0009626,LOAN005686,CUST007117,2024-07-23,209854,bank_transfer,success
REPAY0009627,LOAN005686,CUST007117,2024-08-22,104927,agent,success
REPAY0009628,LOAN005687,CUST007119,2024-05-27,282403,mobile_money,success
REPAY0009629,LOAN005687,CUST007119,2024-06-26,188268,agent,success
REPAY0009630,LOAN005688,CUST007120,2023-05-31,177978,mobile_money,success
REPAY0009631,LOAN005689,CUST007121,2025-01-02,108089,mobile_money,success
REPAY0009632,LOAN005689,CUST007121,2025-02-01,99775,agent,success
REPAY0009633,LOAN005690,CUST007122,2026-01-22,383286,bank_transfer,success
REPAY0009634,LOAN005690,CUST007122,2026-02-21,383286,bank_transfer,success
REPAY0009635,LOAN005691,CUST007123,2024-06-12,450000,agent,success
REPAY0009636,LOAN005691,CUST007123,2024-07-12,375000,agent,success
REPAY0009637,LOAN005692,CUST007124,2023-02-10,422373,mobile_money,success
REPAY0009638,LOAN005693,CUST007126,2023-04-17,242881,mobile_money,success
REPAY0009639,LOAN005694,CUST007129,2023-06-17,294635,mobile_money,success
REPAY0009640,LOAN005694,CUST007129,2023-07-17,92073,agent,success
REPAY0009641,LOAN005695,CUST007131,2025-01-31,221079,bank_transfer,success
REPAY0009642,LOAN005695,CUST007131,2025-03-02,157914,mobile_money,success
REPAY0009643,LOAN005696,CUST007132,2024-04-15,150742,bank_transfer,success
REPAY0009644,LOAN005696,CUST007132,2024-05-15,226113,mobile_money,success
REPAY0009645,LOAN005697,CUST007133,2025-01-02,146351,bank_transfer,success
REPAY0009646,LOAN005697,CUST007133,2025-02-01,123835,mobile_money,success
REPAY0009647,LOAN005698,CUST007135,2024-09-10,348633,mobile_money,success
REPAY0009648,LOAN005698,CUST007135,2024-10-10,220189,bank_transfer,success
REPAY0009649,LOAN005699,CUST007136,2023-05-02,295388,bank_transfer,success
REPAY0009650,LOAN005700,CUST007137,2024-02-04,450000,agent,success
REPAY0009651,LOAN005700,CUST007137,2024-03-05,175000,bank_transfer,success
REPAY0009652,LOAN005701,CUST007139,2026-04-24,148074,bank_transfer,success
REPAY0009653,LOAN005702,CUST007140,2025-08-23,77000,agent,success
REPAY0009654,LOAN005702,CUST007140,2025-09-22,71500,mobile_money,success
REPAY0009655,LOAN005703,CUST007141,2025-08-27,101774,bank_transfer,success
REPAY0009656,LOAN005704,CUST007142,2025-05-12,225000,bank_transfer,success
REPAY0009657,LOAN005704,CUST007142,2025-06-11,400000,bank_transfer,success
REPAY0009658,LOAN005705,CUST007143,2026-02-28,226999,bank_transfer,success
REPAY0009659,LOAN005705,CUST007143,2026-03-30,226999,bank_transfer,success
REPAY0009660,LOAN005706,CUST007145,2024-02-19,431541,mobile_money,success
REPAY0009661,LOAN005706,CUST007145,2024-03-20,179808,agent,success
REPAY0009662,LOAN005707,CUST007147,2023-04-19,198359,bank_transfer,success
REPAY0009663,LOAN005708,CUST007150,2024-03-01,178511,bank_transfer,success
REPAY0009664,LOAN005709,CUST007151,2023-06-05,550000,mobile_money,success
REPAY0009665,LOAN005709,CUST007151,2023-07-05,375000,bank_transfer,success
REPAY0009666,LOAN005710,CUST007152,2023-12-24,213698,agent,success
REPAY0009667,LOAN005710,CUST007152,2024-01-23,71232,agent,success
REPAY0009668,LOAN005711,CUST007154,2024-11-25,406340,agent,success
REPAY0009669,LOAN005712,CUST007156,2025-05-03,310065,mobile_money,success
REPAY0009670,LOAN005712,CUST007156,2025-06-02,132885,bank_transfer,success
REPAY0009671,LOAN005713,CUST007157,2023-07-30,350000,mobile_money,success
REPAY0009672,LOAN005713,CUST007157,2023-08-29,200000,agent,success
REPAY0009673,LOAN005714,CUST007158,2024-01-18,210601,agent,success
REPAY0009674,LOAN005714,CUST007158,2024-02-17,117000,agent,success
REPAY0009675,LOAN005715,CUST007160,2024-04-05,148174,bank_transfer,success
REPAY0009676,LOAN005716,CUST007161,2026-01-04,266806,bank_transfer,success
REPAY0009677,LOAN005716,CUST007161,2026-02-03,157658,bank_transfer,success
REPAY0009678,LOAN005717,CUST007162,2023-09-18,455184,mobile_money,success
REPAY0009679,LOAN005717,CUST007162,2023-10-18,170694,bank_transfer,success
REPAY0009680,LOAN005718,CUST007164,2025-06-23,318834,mobile_money,success
REPAY0009681,LOAN005719,CUST007165,2023-08-13,207244,agent,success
REPAY0009682,LOAN005719,CUST007165,2023-09-12,91187,agent,success
REPAY0009683,LOAN005720,CUST007166,2026-03-14,244316,bank_transfer,success
REPAY0009684,LOAN005720,CUST007166,2026-04-13,264676,agent,success
REPAY0009685,LOAN005721,CUST007167,2025-07-15,438519,agent,success
REPAY0009686,LOAN005722,CUST007168,2023-12-12,304802,mobile_money,success
REPAY0009687,LOAN005723,CUST007169,2023-02-09,187164,agent,success
REPAY0009688,LOAN005723,CUST007169,2023-03-11,332736,bank_transfer,success
REPAY0009689,LOAN005724,CUST007170,2025-12-29,156334,agent,success
REPAY0009690,LOAN005724,CUST007170,2026-01-28,65139,mobile_money,success
REPAY0009691,LOAN005725,CUST007171,2024-04-19,377113,agent,success
REPAY0009692,LOAN005725,CUST007171,2024-05-19,138936,bank_transfer,success
REPAY0009693,LOAN005726,CUST007172,2025-10-18,245068,bank_transfer,success
REPAY0009694,LOAN005726,CUST007172,2025-11-17,289626,bank_transfer,success
REPAY0009695,LOAN005727,CUST007174,2023-11-09,409638,bank_transfer,success
REPAY0009696,LOAN005727,CUST007174,2023-12-09,279298,mobile_money,success
REPAY0009697,LOAN005728,CUST007175,2024-06-09,113073,mobile_money,success
REPAY0009698,LOAN005728,CUST007175,2024-07-09,180917,bank_transfer,success
REPAY0009699,LOAN005729,CUST007176,2023-11-21,160275,agent,success
REPAY0009700,LOAN005729,CUST007176,2023-12-21,80137,agent,success
REPAY0009701,LOAN005730,CUST007177,2025-04-18,133816,agent,success
REPAY0009702,LOAN005730,CUST007177,2025-05-18,102935,mobile_money,success
REPAY0009703,LOAN005731,CUST007178,2025-02-04,294281,mobile_money,success
REPAY0009704,LOAN005731,CUST007178,2025-03-06,107011,agent,success
REPAY0009705,LOAN005732,CUST007179,2024-08-05,286968,bank_transfer,success
REPAY0009706,LOAN005732,CUST007179,2024-09-04,149722,agent,success
REPAY0009707,LOAN005733,CUST007180,2023-11-26,264692,bank_transfer,success
REPAY0009708,LOAN005733,CUST007180,2023-12-26,222899,agent,success
REPAY0009709,LOAN005734,CUST007181,2024-10-31,145336,bank_transfer,success
REPAY0009710,LOAN005735,CUST007183,2025-02-23,430205,mobile_money,success
REPAY0009711,LOAN005735,CUST007183,2025-03-25,339636,bank_transfer,success
REPAY0009712,LOAN005736,CUST007184,2023-08-12,550000,mobile_money,success
REPAY0009713,LOAN005737,CUST007185,2025-10-21,162706,agent,success
REPAY0009714,LOAN005738,CUST007188,2023-07-21,146672,mobile_money,success
REPAY0009715,LOAN005738,CUST007188,2023-08-20,195563,mobile_money,success
REPAY0009716,LOAN005739,CUST007190,2025-08-20,450000,bank_transfer,success
REPAY0009717,LOAN005740,CUST007191,2025-06-11,200000,agent,success
REPAY0009718,LOAN005741,CUST007192,2024-05-01,442064,agent,success
REPAY0009719,LOAN005741,CUST007192,2024-05-31,221032,mobile_money,success
REPAY0009720,LOAN005742,CUST007193,2024-10-31,625000,bank_transfer,success
REPAY0009721,LOAN005743,CUST007194,2024-10-09,275000,agent,success
REPAY0009722,LOAN005743,CUST007194,2024-11-08,350000,agent,success
REPAY0009723,LOAN005744,CUST007195,2023-10-17,375000,agent,success
REPAY0009724,LOAN005744,CUST007195,2023-11-16,325000,mobile_money,success
REPAY0009725,LOAN005745,CUST007197,2025-12-19,200268,bank_transfer,success
REPAY0009726,LOAN005745,CUST007197,2026-01-18,267025,mobile_money,success
REPAY0009727,LOAN005746,CUST007198,2023-05-06,243928,agent,success
REPAY0009728,LOAN005746,CUST007198,2023-06-05,170750,agent,success
REPAY0009729,LOAN005747,CUST007199,2023-10-31,52134,bank_transfer,success
REPAY0009730,LOAN005747,CUST007199,2023-11-30,59582,agent,success
REPAY0009731,LOAN005748,CUST007201,2025-06-13,250000,bank_transfer,success
REPAY0009732,LOAN005749,CUST007202,2024-05-21,575000,mobile_money,success
REPAY0009733,LOAN005749,CUST007202,2024-06-20,150000,bank_transfer,success
REPAY0009734,LOAN005750,CUST007203,2023-11-17,160002,bank_transfer,success
REPAY0009735,LOAN005750,CUST007203,2023-12-17,85334,agent,success
REPAY0009736,LOAN005751,CUST007204,2023-10-12,600000,bank_transfer,success
REPAY0009737,LOAN005751,CUST007204,2023-11-11,125000,agent,success
REPAY0009738,LOAN005752,CUST007205,2025-04-28,85361,agent,success
REPAY0009739,LOAN005752,CUST007205,2025-05-28,85361,mobile_money,success
REPAY0009740,LOAN005753,CUST007206,2025-06-09,151140,mobile_money,success
REPAY0009741,LOAN005753,CUST007206,2025-07-09,90684,mobile_money,success
REPAY0009742,LOAN005754,CUST007207,2024-09-05,211213,mobile_money,success
REPAY0009743,LOAN005754,CUST007207,2024-10-05,100577,mobile_money,success
REPAY0009744,LOAN005755,CUST007208,2025-08-07,350512,agent,success
REPAY0009745,LOAN005756,CUST007210,2024-12-05,98260,bank_transfer,success
REPAY0009746,LOAN005756,CUST007210,2025-01-04,133990,mobile_money,success
REPAY0009747,LOAN005757,CUST007211,2024-10-25,123301,agent,success
REPAY0009748,LOAN005757,CUST007211,2024-11-24,154127,bank_transfer,success
REPAY0009749,LOAN005758,CUST007212,2024-01-27,323654,mobile_money,success
REPAY0009750,LOAN005759,CUST007213,2024-01-13,375000,agent,success
REPAY0009751,LOAN005759,CUST007213,2024-02-12,350000,mobile_money,success
REPAY0009752,LOAN005760,CUST007214,2023-02-04,281161,mobile_money,success
REPAY0009753,LOAN005760,CUST007214,2023-03-06,215005,agent,success
REPAY0009754,LOAN005761,CUST007215,2023-02-28,144629,agent,success
REPAY0009755,LOAN005762,CUST007216,2025-07-30,600000,mobile_money,success
REPAY0009756,LOAN005763,CUST007217,2024-05-28,450000,mobile_money,success
REPAY0009757,LOAN005763,CUST007217,2024-06-27,200000,mobile_money,success
REPAY0009758,LOAN005764,CUST007218,2024-11-01,525000,mobile_money,success
REPAY0009759,LOAN005765,CUST007219,2026-04-02,300000,mobile_money,success
REPAY0009760,LOAN005765,CUST007219,2026-05-02,200000,bank_transfer,success
REPAY0009761,LOAN005766,CUST007221,2025-03-29,325000,bank_transfer,success
REPAY0009762,LOAN005766,CUST007221,2025-04-28,175000,agent,success
REPAY0009763,LOAN005767,CUST007224,2024-04-20,424999,mobile_money,success
REPAY0009764,LOAN005767,CUST007224,2024-05-20,200000,mobile_money,success
REPAY0009765,LOAN005768,CUST007225,2025-08-21,500000,bank_transfer,success
REPAY0009766,LOAN005768,CUST007225,2025-09-20,350000,agent,success
REPAY0009767,LOAN005769,CUST007226,2024-02-07,273861,bank_transfer,success
REPAY0009768,LOAN005769,CUST007226,2024-03-08,136930,mobile_money,success
REPAY0009769,LOAN005770,CUST007227,2024-02-12,34404,mobile_money,success
REPAY0009770,LOAN005770,CUST007227,2024-03-13,47306,mobile_money,success
REPAY0009771,LOAN005771,CUST007228,2024-09-03,350000,bank_transfer,success
REPAY0009772,LOAN005771,CUST007228,2024-10-03,375000,mobile_money,success
REPAY0009773,LOAN005772,CUST007229,2026-04-14,435896,bank_transfer,success
REPAY0009774,LOAN005772,CUST007229,2026-05-14,94760,bank_transfer,success
REPAY0009775,LOAN005773,CUST007230,2025-10-10,557204,mobile_money,success
REPAY0009776,LOAN005773,CUST007230,2025-11-09,121131,bank_transfer,success
REPAY0009777,LOAN005774,CUST007231,2023-02-14,284462,mobile_money,success
REPAY0009778,LOAN005774,CUST007231,2023-03-16,177789,agent,success
REPAY0009779,LOAN005775,CUST007232,2024-12-26,575000,mobile_money,success
REPAY0009780,LOAN005776,CUST007233,2023-07-11,325000,mobile_money,success
REPAY0009781,LOAN005776,CUST007233,2023-08-10,375000,bank_transfer,success
REPAY0009782,LOAN005777,CUST007234,2024-01-27,450000,bank_transfer,success
REPAY0009783,LOAN005777,CUST007234,2024-02-26,225000,bank_transfer,success
REPAY0009784,LOAN005778,CUST007235,2025-03-25,90423,mobile_money,success
REPAY0009785,LOAN005779,CUST007236,2025-06-28,326782,mobile_money,success
REPAY0009786,LOAN005779,CUST007236,2025-07-28,183815,bank_transfer,success
REPAY0009787,LOAN005780,CUST007237,2023-10-17,507193,mobile_money,success
REPAY0009788,LOAN005781,CUST007239,2024-03-10,424999,agent,success
REPAY0009789,LOAN005781,CUST007239,2024-04-09,350000,agent,success
REPAY0009790,LOAN005782,CUST007240,2024-02-27,325000,agent,success
REPAY0009791,LOAN005782,CUST007240,2024-03-28,125000,mobile_money,success
REPAY0009792,LOAN005783,CUST007243,2025-06-10,355177,agent,success
REPAY0009793,LOAN005783,CUST007243,2025-07-10,146249,agent,success
REPAY0009794,LOAN005784,CUST007244,2023-08-26,625000,bank_transfer,success
REPAY0009795,LOAN005785,CUST007245,2025-11-07,400000,bank_transfer,success
REPAY0009796,LOAN005786,CUST007247,2023-12-27,96670,mobile_money,success
REPAY0009797,LOAN005786,CUST007247,2024-01-26,89234,mobile_money,success
REPAY0009798,LOAN005787,CUST007248,2026-02-06,425089,mobile_money,success
REPAY0009799,LOAN005787,CUST007248,2026-03-08,265681,mobile_money,success
REPAY0009800,LOAN005788,CUST007249,2023-08-24,413768,mobile_money,success
REPAY0009801,LOAN005788,CUST007249,2023-09-23,295549,agent,success
REPAY0009802,LOAN005789,CUST007250,2025-01-15,147111,agent,success
REPAY0009803,LOAN005789,CUST007250,2025-02-14,91944,agent,success
REPAY0009804,LOAN005790,CUST007251,2024-05-20,236578,agent,success
REPAY0009805,LOAN005790,CUST007251,2024-06-19,236578,bank_transfer,success
REPAY0009806,LOAN005791,CUST007252,2023-05-23,362291,mobile_money,success
REPAY0009807,LOAN005791,CUST007252,2023-06-22,144916,agent,success
REPAY0009808,LOAN005792,CUST007253,2023-06-08,253017,bank_transfer,success
REPAY0009809,LOAN005792,CUST007253,2023-07-08,57504,agent,success
REPAY0009810,LOAN005793,CUST007254,2024-07-02,375000,agent,success
REPAY0009811,LOAN005793,CUST007254,2024-08-01,225000,mobile_money,success
REPAY0009812,LOAN005794,CUST007255,2024-11-24,302459,bank_transfer,success
REPAY0009813,LOAN005794,CUST007255,2024-12-24,172833,agent,success
REPAY0009814,LOAN005795,CUST007256,2024-06-06,186966,agent,success
REPAY0009815,LOAN005795,CUST007256,2024-07-06,135975,agent,success
REPAY0009816,LOAN005796,CUST007258,2023-11-18,350000,mobile_money,success
REPAY0009817,LOAN005796,CUST007258,2023-12-18,400000,agent,success
REPAY0009818,LOAN005797,CUST007260,2026-01-12,159642,bank_transfer,success
REPAY0009819,LOAN005797,CUST007260,2026-02-11,171045,bank_transfer,success
REPAY0009820,LOAN005798,CUST007261,2024-09-12,200000,bank_transfer,success
REPAY0009821,LOAN005798,CUST007261,2024-10-12,125000,agent,success
REPAY0009822,LOAN005799,CUST007262,2023-07-22,333213,bank_transfer,success
REPAY0009823,LOAN005800,CUST007265,2024-07-15,300000,mobile_money,success
REPAY0009824,LOAN005800,CUST007265,2024-08-14,275000,mobile_money,success
REPAY0009825,LOAN005801,CUST007266,2025-03-05,371398,agent,success
REPAY0009826,LOAN005801,CUST007266,2025-04-04,185699,bank_transfer,success
REPAY0009827,LOAN005802,CUST007267,2025-03-21,532766,bank_transfer,success
REPAY0009828,LOAN005803,CUST007268,2024-07-25,136830,mobile_money,success
REPAY0009829,LOAN005803,CUST007268,2024-08-24,53542,mobile_money,success
REPAY0009830,LOAN005804,CUST007269,2024-06-14,200000,agent,success
REPAY0009831,LOAN005804,CUST007269,2024-07-14,200000,bank_transfer,success
REPAY0009832,LOAN005805,CUST007270,2025-02-06,625000,bank_transfer,success
REPAY0009833,LOAN005805,CUST007270,2025-03-08,200000,bank_transfer,success
REPAY0009834,LOAN005806,CUST007271,2024-05-14,450000,agent,success
REPAY0009835,LOAN005806,CUST007271,2024-06-13,375000,mobile_money,success
REPAY0009836,LOAN005807,CUST007272,2024-10-31,424999,mobile_money,success
REPAY0009837,LOAN005807,CUST007272,2024-11-30,325000,mobile_money,success
REPAY0009838,LOAN005808,CUST007273,2025-09-27,525000,mobile_money,success
REPAY0009839,LOAN005809,CUST007275,2026-04-26,600000,agent,success
REPAY0009840,LOAN005809,CUST007275,2026-05-26,400000,bank_transfer,success
REPAY0009841,LOAN005810,CUST007276,2024-08-22,287306,bank_transfer,success
REPAY0009842,LOAN005810,CUST007276,2024-09-21,184696,bank_transfer,success
REPAY0009843,LOAN005811,CUST007277,2023-07-17,364293,agent,success
REPAY0009844,LOAN005811,CUST007277,2023-08-16,255005,mobile_money,success
REPAY0009845,LOAN005812,CUST007278,2026-03-11,88543,bank_transfer,success
REPAY0009846,LOAN005812,CUST007278,2026-04-10,88543,bank_transfer,success
REPAY0009847,LOAN005813,CUST007279,2024-08-17,30270,mobile_money,success
REPAY0009848,LOAN005814,CUST007280,2025-12-06,282427,agent,success
REPAY0009849,LOAN005814,CUST007280,2026-01-05,322773,mobile_money,success
REPAY0009850,LOAN005815,CUST007282,2023-04-12,338031,bank_transfer,success
REPAY0009851,LOAN005815,CUST007282,2023-05-12,216340,bank_transfer,success
REPAY0009852,LOAN005816,CUST007283,2025-03-05,254009,agent,success
REPAY0009853,LOAN005816,CUST007283,2025-04-04,177806,agent,success
REPAY0009854,LOAN005817,CUST007284,2025-11-13,500000,agent,success
REPAY0009855,LOAN005818,CUST007286,2023-03-11,120455,agent,success
REPAY0009856,LOAN005818,CUST007286,2023-04-10,92657,agent,success
REPAY0009857,LOAN005819,CUST007287,2024-02-23,275000,agent,success
REPAY0009858,LOAN005819,CUST007287,2024-03-24,175000,agent,success
REPAY0009859,LOAN005820,CUST007288,2025-12-10,600000,bank_transfer,success
REPAY0009860,LOAN005820,CUST007288,2026-01-09,375000,agent,success
REPAY0009861,LOAN005821,CUST007289,2024-05-20,67449,mobile_money,success
REPAY0009862,LOAN005821,CUST007289,2024-06-19,22483,bank_transfer,success
REPAY0009863,LOAN005822,CUST007290,2025-01-05,317510,bank_transfer,success
REPAY0009864,LOAN005822,CUST007290,2025-02-04,204113,bank_transfer,success
REPAY0009865,LOAN005823,CUST007292,2023-10-06,600000,bank_transfer,success
REPAY0009866,LOAN005823,CUST007292,2023-11-05,225000,bank_transfer,success
REPAY0009867,LOAN005824,CUST007293,2024-06-29,169750,mobile_money,success
REPAY0009868,LOAN005825,CUST007294,2024-02-19,400000,agent,success
REPAY0009869,LOAN005825,CUST007294,2024-03-20,400000,mobile_money,success
REPAY0009870,LOAN005826,CUST007295,2024-12-25,477532,agent,success
REPAY0009871,LOAN005826,CUST007295,2025-01-24,325590,agent,success
REPAY0009872,LOAN005827,CUST007296,2025-11-03,225000,mobile_money,success
REPAY0009873,LOAN005827,CUST007296,2025-12-03,400000,agent,success
REPAY0009874,LOAN005828,CUST007298,2023-05-31,80091,agent,success
